Id,Se_Ini,THETAs,THETAr,Ks,N,Hvg,Km,Sigma,Hkg,Err_Ks_BestG_Kg,Err_Ks_BestG_Vg,Err_Ks_BestGi_Kg,Err_Ks_BestGi_Vg,Err_Ks_Qe_Kg,Err_Ks_Qe_Vg,Err_Qe,Err_Sorpt_BestG_Kg,Err_Sorpt_BestG_Vg,Err_Sorpt_BestGi_Kg,Err_Sorpt_BestGi_Vg,Err_Sorpt_Qe_Kg,Err_Sorpt_Qe_Vg,Hkg_Qe,Hvg_BestG,Hvg_BestGi,Hvg_Qe,Hkg_BestG,Kr_THETAini_Vg,Ks_BestG_Kg,Ks_BestG_Vg,Ks_BestGi_Kg,Ks_BestGi_Vg,Ks_Qe_Kg,Ks_Qe_Vg,N_BestG,N_BestGi,N_Qe,NSE_Hydro_Inf_BestG_Kg,NSE_Hydro_Inf_BestG_Vg,NSE_Hydro_Inf_BestG_Vg,NSE_Hydro_Inf_BestGi_Kg,NSE_Hydro_Inf_BestGi_Vg,NSE_Hydro_Inf_Qe_Kg,NSE_Hydro_Inf_Qe_Vg,NSE_Inf_BestG_Vg,NSE_Inf_BestGi_Kg,NSE_Inf_BestGi_Kg,NSE_Inf_BestGi_Vg,NSE_Inf_Qe_Kg,NSE_Inf_Qe_Vg,NSE_BestGi_Kg,NSE_BestGi_Vg,NSE_BestG_Kg,NSE_BestG_Vg,NSE_Qe_Kg,NSE_Qe_Vg,Sorpt_BestG_Kg,Sorpt_BestGi_Kg,Sorpt_BestGi_Vg,Sorpt_Hydro_Kg,Sorpt_Hydro_Vg,Sorpt_Qe_Kg,Time_TransStead_BestG_Vg,Time_TransStead_Hydro_Kg,Time_TransStead_Hydro_Vg,Hkg_BestGi,NSE_Hydro_Inf_BestGi_Vg,NSE_Inf_BestG_Kg,Sorpt_BestG_Kg,Sigma_BestG,Sigma_BestGi,Sigma_Qe
4.0,0.0,0.32999999999999996,0.0,0.012,2.21,303.03,1.0,0.98489779,485.8352136,0.6417621480383839,0.25959948004659483,0.6417596640366985,0.2596740576636256,0.6416633281436264,0.6416616237580958,0.041673652497154476,0.9930900533934394,0.9705569691765862,0.9930902245206629,0.9705615864414971,0.9991758983438043,0.9882996516798861,3391.412372141929,183.96293893233621,188.5239308098217,181.2140434219013,3444.922897345141,0.0,0.016298854223539393,0.020884806239440862,0.01629888403155962,0.020883911308036494,0.016300040062276484,0.01630006051490285,2.015775725132333,1.9809986027752706,2.6912836594525915,0.9990365645471759,0.999597889400907,0.999597889400907,0.9990365645471759,0.999597889400907,0.9992019529704711,0.9996969992033071,0.9996011973617166,0.999879963430592,0.999879963430592,0.9996012654247273,0.9997962250681193,0.9997962234839325,NaN,NaN,NaN,NaN,NaN,NaN,1.022617544979555,1.0226173711827802,0.9965496791538456,1.0155998045564365,1.02677634585522,1.0147628470754695,0.0,6295.4282410587875,6434.7513696765,3444.8336026567213,0.999597889400907,0.9998799645827605,1.022617544979555,1.8847501903449697,1.8847425779062448,1.8846985925680226
5.0,0.0,0.352,0.0,0.00288,1.56,278.0,1.0,1.603598489,1001.729235,0.7412100284069447,0.9307068923080309,0.7412110473120489,0.9307072786423444,0.7283015670405895,0.7283054861160505,0.052805960601526744,0.9810764495199173,0.980400578848797,0.9810765836984054,0.9804005272561748,0.98587162022746,0.9983422141436404,3217.91240145332,155.8825077799931,143.43624536134172,265.92808768744345,3194.0163709284407,0.0,0.002134684881812001,0.0026804358498471294,0.002134687816258701,0.002680436962489952,0.002097508513076898,0.002097519800014226,2.212813900213772,2.3969761816839257,1.8437591091530836,0.9994640671843058,0.998940606269924,0.998940606269924,0.9994640671843058,0.998940606269924,0.999003698401729,0.9981174668054192,0.9995328983835231,0.9997622629335178,0.9997622629335178,0.9995328976850084,0.999716319405982,0.999716314789195,NaN,NaN,NaN,NaN,NaN,NaN,0.3680398403427169,0.36803979187683417,0.35972453036195684,0.3612045674764401,0.3669158883142484,0.3663078027813233,0.0,13824.965113093278,14265.618758459505,3193.451806863218,0.998940606269924,0.9997622638981383,0.3680398403427169,1.8847500914990172,1.884693986668106,1.8845320373725083
6.0,0.0,0.13999999999999996,0.0,0.00936,1.53,196.078,1.0,1.653746361,770.5191115,0.924783418311393,0.8916692332562003,0.9683441913363425,0.8214078752683465,0.9437400873385698,0.9437392455666249,0.05332770822112748,0.8688681256144238,0.875735077344135,0.875174838971483,0.9433438572712324,0.8603378868004482,0.8479069378949884,1197.8163503657186,96.28054604832738,104.14910575308434,70.47577330395411,1245.9099649734144,0.0,0.008655972795394639,0.008346024023278035,0.009063701630908166,0.007688377712511723,0.008833407217489014,0.00883339933850361,2.033222595454443,2.313112098622886,2.4044330902223385,0.9822911628446576,0.979071168959299,0.979071168959299,0.9877196783465694,0.9850547829864412,0.9825595964010321,0.9793827092389301,0.9992865408160917,0.9997537142750114,0.9997537142750114,0.9988825221324052,0.9998200232381356,0.999820025150149,NaN,NaN,NaN,NaN,NaN,NaN,0.2919743674775823,0.29409367487188637,0.32164882882340384,0.3360399108565657,0.34096668605424824,0.2891078667869487,0.0,1132.8504381899718,1166.3120227020308,1207.170630519326,0.9850547829864412,0.9992248846667727,0.2919743674775823,1.8846152655472892,1.8846077519545168,1.884825904926978
8.0,0.0,0.33,0.0,0.0835,1.46,52.083,1.0,1.785777829,260.8859344,0.851664371042874,0.8943753598330317,0.8822564575482909,0.858271088396031,0.8784393868603384,0.8784392037060568,0.053843197208947806,0.9713717592330497,0.8898641861806728,0.9591725901987381,0.984989889562287,0.9049305171986817,0.8951056686958582,329.041699062943,20.277262593474525,26.52917628754326,20.140305220355774,390.62157564373354,0.0,0.07111397498207998,0.07468034254605815,0.07366841420528229,0.07166563588106858,0.07334968880283826,0.07334967350945575,2.233183202947709,2.308819892594444,2.3107673083404427,0.9931656438976716,0.992769631332295,0.992769631332295,0.9951291042982443,0.9947350016021271,0.9585732359258399,0.9597338762796834,0.9991361232283378,0.9998215085546452,0.9998215085546452,0.9997304816184205,0.9586344861622181,0.9586345258359056,NaN,NaN,NaN,NaN,NaN,NaN,0.7196228418224927,0.7105853125707924,0.7602051726823229,0.7408315456799708,0.7489631530413938,0.6704010737892747,0.0,69.18445684890281,70.71157425311273,367.70159743043564,0.9947350016021271,0.9996733710845558,0.7196228418224927,1.8844486492616166,1.8844804395955612,1.8848015904300117
9.0,0.0,0.42600000000000005,0.0,0.000695,1.37,625.0,1.0,1.996444099,4841.225167,0.2447169117160145,0.4058390079972469,0.24471767673862066,0.40584063494397715,0.33703993750462935,0.3370395156777919,0.05466628575701553,0.9832385822079921,0.9960425742461724,0.9832386494400281,0.9960427247452162,0.990519464608974,0.9912955542806545,10238.144581025905,487.0320682495818,499.1860373984943,562.9981094548154,14308.591394301955,0.0,0.00017007825364263006,0.0002820581105580866,0.00017007878533334132,0.00028205924128606413,0.0002342427565657174,0.00023424246339606535,2.450023329816715,2.3868730283565895,2.5954707329903393,0.9978782880137693,0.9978165491347601,0.9978165491347601,0.9978782880137693,0.9978165491347601,0.9975058914160205,0.9974380373989435,0.9995649168884982,0.9996677803468882,0.9996677803468882,0.9995649152176972,0.9996106082432632,0.9996106084818146,NaN,NaN,NaN,NaN,NaN,NaN,0.2418566045677638,0.2418565885753081,0.23899463416585887,0.23786957327017577,0.23805259452421113,0.24012470417801193,0.0,102955.77937170441,103114.27248795355,14297.843483588755,0.9978165491347601,0.9996677807994004,0.2418566045677638,1.8848352533285582,1.8845955947060336,1.884749672780843
11.0,0.0,0.37,0.0,0.00452,1.18,384.615,1.0,2.744735173,26151.11618,0.578249317431385,0.8289546509838941,0.7076824987030014,0.7888849460400382,0.6913557855508734,0.6913557656085587,0.057517445121208405,0.815793417490887,0.7810580786665436,0.7946637944188338,0.8685933312001459,0.7599851115995718,0.8740188863468876,880.4582567896874,44.1021160604473,56.140882549141295,58.96991721756619,1213.5138342190212,0.0,0.0026136869147898602,0.003746875022447201,0.003198724894137566,0.0035657599561009726,0.003124928150689948,0.0031249280605506855,1.9572605339106723,1.985349996072054,2.134341610192085,0.8607609470391646,0.9353865845394717,0.9353865845394717,0.8901647538517213,0.956255849193831,0.8628398758745637,0.9373290860718925,0.9907550223126975,0.9987506078609882,0.9987506078609882,0.9981880010136127,0.9981327253981754,0.9981327242694611,NaN,NaN,NaN,NaN,NaN,NaN,0.25741239260847654,0.2507452306612508,0.23831423886578892,0.31553624617393045,0.27436802736731497,0.2398028492622045,0.0,4283.158957543322,3238.416359881087,940.8441409632221,0.956255849193831,0.9978974582382276,0.25741239260847654,1.8846152655472892,1.8846077519545168,1.884468282347078
