Id,Se_Ini[-],THETAs,THETAr,Ks[cm/h],N,Hvg[cm],Km,Kr_THETAini_Vg[-],Sorptivity_Hydro_Vg[mm s-0.5],SIGMA[-],Hkg[mm],Sorptivity_Hydro_Kg[mm s-0.5],Time_TransStead_Hydro_Vg[min],Time_TransStead_Hydro_Kg[min],Sorptivity_BestSorpt_Kg[mm s-0.5],SIGMA_Best[-],Hkg_Best[-],Ks_Best_Kg[cm/h],N_Best[-],Hvg_Best[cm],Ks_Best_Vg[cm/h],Time_TransStead_Best_Vg[min],Sorptivity_Qe_Kg[mm s-0.5],Sigma_Qe[-],Hkg_Qe[cm],Ks_Qe_Kg[cm/h],N_Qe[-],Hvg_Qe[cm],Ks_Qe_Vg[cm/h],NSE_Hydro_Inf_BestSorpt_Kg,NSE_Hydro_Inf_Qe_Kg,NSE_Hydro_Inf_BestSorpt_Vg,NSE_Hydro_Inf_Qe_Vg,NSE_BestSorpt_Kg,NSE_BestSorpt_Vg,NSE_Qe_Kg,NSE_Qe_Vg,NSE_Inf_BestSorpt_Kg,NSE_Inf_BestSorpt_Vg,NSE_Inf_Qe_Kg,NSE_Inf_Qe_Vg
2.0,0.0,0.352,0.0,1.0368000000000002,1.56,2777.78,1.0,0.0,0.359987036604563,1.603598489,1001.729235,0.36110459068409645,1.1435846e-317,4.9801763e-317,0.3011891101729471,2.409851446981579,6177.700382722715,1.6667110097176907,1.671427611567389,1070.394930081494,1.666683330916,1.886644e-318,0.36349615594649953,0.7976306590141975,2261.994052874446,0.8093937323348233,2.032278138895473,2172.5814163608347,0.809399599756679,0.999025659846152,0.9956487422684533,0.9994392941438037,0.9965756898161472,-0.06864383719029887,0.77707339287193,0.26346421160103467,0.6958443727204087,0.9893646684509692,0.9893650133286971,NaN,NaN
3.0,0.0,0.42600000000000005,0.0,0.2502,1.37,6250.0,1.0,0.0,0.23531380710946825,1.996444099,4841.225167,0.23785042317969027,5.072458e-317,4.98018e-317,0.18132473173092856,1.8735536054437374,786.6753419237756,0.6045537288653559,2.295879756692807,558.4334468647552,0.6045519442656907,1.85854e-318,0.23826411397671304,0.9594946455514893,7935.250467224294,0.10805766978526324,1.9103582087931046,6200.567504992841,0.10805867742237642,0.9889910167614152,0.9862558532352661,0.993860134383109,0.9917461054095015,0.546859672060061,-0.7343131212989458,0.22730129740783722,0.5237382473754966,0.9786801698756035,0.9786800855291578,NaN,NaN
4.0,0.0,0.13999999999999996,0.0,3.3696,1.53,1960.78,1.0,0.0,0.33185556223570906,1.653746361,770.5191115,0.335931324053642,1.132205e-317,4.980181e-317,0.30980147258594387,2.5228823189825436,15285.392150759484,2.799759335162679,2.1830510974481387,1077.094003089334,2.7997588331760186,1.892375e-318,0.2913073019852595,1.6903713634331072,6821.9166602291425,3.1737184519851187,2.7950786346310386,677.8024011987068,3.1737288620692365,0.8896964265101738,0.8913045001177691,0.9053270519361044,0.9067125328681597,-1.248582207500858,0.4447770373393683,0.9959652831805925,-0.06331557913261099,0.9992741118678817,0.9992741117426315,NaN,NaN
5.0,0.0,0.37,0.0,1.6272,1.18,3846.15,1.0,0.0,0.26722299002325633,2.744735173,26151.11618,0.315489276809619,1.132193e-317,4.980173e-317,0.21181293374001675,3.832045734338564,3.7672416551185544e6,1.3680519202831523,2.722460383230626,347.54151850950876,1.3680520041307394,1.974207e-318,0.23515850918958994,3.316811333405684,3.089434880863849e6,1.1701858351523646,1.8455382439513133,744.9681738666154,1.1701858679509392,0.0521837153911584,0.10109747203723085,0.6546208578542922,0.6695544813191556,-1.459209006335434,NaN,0.3718695383645925,NaN,0.9918772887394208,0.9918772824586233,NaN,NaN
6.0,0.0,0.3,0.0,2.9448,1.24,1136.36,1.0,0.0,0.20784127987595508,2.437820913,2802.779917,0.23571739108851864,1.132205e-317,4.980173e-317,0.25266232077647743,1.7081440644664638,389.0710922510766,2.0552364857561187,2.216087741206814,481.5595555763994,2.055238350326812,1.85183e-318,0.36816602369795215,1.3652337657145694,12343.352947113573,0.5569377975658468,1.973231278481463,242.40327466193267,2.6144332582793814,0.774109172454422,0.774378256374963,0.8618964644172062,0.8619947560538103,0.46853962403069715,-0.2555515203575494,0.6581872463597541,-0.28864114505677985,0.9950161141501207,0.9950161375868906,NaN,NaN
7.0,0.0,0.3,0.0,25.128,1.46,591.72,1.0,0.0,0.6366794669568795,1.78577753,296.3762933,0.6880996276313543,1.132189e-317,4.980174e-317,0.6035469240768011,2.8390325763883864,12852.95682748328,22.68392340503579,2.204398689705591,277.70082072518727,22.683749203663744,1.8535e-318,0.6308358761068299,2.081246728685198,7348.630684608941,21.867505900546394,2.6893955459654295,255.67204089413255,21.86750958160945,0.9586418831749157,0.958855775828069,0.9769883442968237,0.9771826216449822,-2.112349041549279,0.2584527475078969,0.8066820887096104,-0.007178456570282765,0.9971868920948062,0.9971875050393416,NaN,NaN
8.0,0.0,0.33,0.0,30.060000000000002,1.46,520.8299999999999,1.0,0.0,0.6778428137503807,1.785777829,260.8859344,0.7405307272506734,1.1435846e-317,4.980174e-317,1.2519278589674785,3.24037404487012,608301.1859761231,12.757720648904565,2.124024705553371,1660.2624249758387,12.754043015496128,1.851743e-318,1.487957716487099,0.8003368628553239,28592.136849318176,1.1496063836451869,2.5264714081265014,20911.47395438135,1.1495206051390845,0.9494104655262591,0.9494413306606178,0.9681462901155087,0.9681623583477286,-10.529643350130055,0.7135613750172993,-0.10409205322742526,0.28399642056723307,0.968749678570711,0.9687422678959743,NaN,NaN
9.0,0.0,0.43,0.0,10.799999999999999,2.25,1000.0,1.0,0.0,1.043905779074216,0.962608489,156.9465223,1.061273752431264,1.132193e-317,4.9801743e-317,2.9402393130199154,3.255317342618129,592349.6081838328,59.83639969635369,2.1487710268760565,1482.9432503100793,59.83440335893585,1.851205e-318,3.35118893455559,2.007900718511101,94413.08390280823,26.19960653764743,2.4666421561775898,3695.759450136995,26.198410618587484,-0.4176217793782204,-0.406013580644758,-0.43175254219384507,-0.4198839823398448,-42.33961201909051,0.8399574758062659,-9.108022183853286,0.30709131032181003,0.9915904604570267,0.9915909330370478,NaN,NaN
10.0,0.0,0.42,0.0,7.5600000000000005,2.24,1098.9,1.0,0.0,0.9050500140452173,0.968082296,173.3656132,0.917641873537245,1.132205e-317,4.9801743e-317,0.7878883958550013,1.138073584669382,105.40740639633154,12.810852717154892,2.0828057084998237,570.5962747991468,12.81048110139269,1.892375e-318,0.926362061117669,0.8907518712920086,1373.9093520266122,8.463893112146113,1.7863551625311378,1423.327476729849,8.464156676506983,0.9933900922012296,0.9971625881130165,0.9891647576457516,0.9942554793506049,0.849719104324756,0.8599190584720683,0.9632089427578887,0.6096081081437222,0.9888992958028009,0.9889005332406134,NaN,NaN
11.0,0.0,0.32999999999999996,0.0,4.32,2.21,3030.2999999999997,1.0,0.0,1.0173952264835973,0.98489779,485.8352136,1.0131844255532554,1.132209e-317,4.980175e-317,0.8625344934531115,3.447523862464556,943756.7126061802,11.521340435461768,2.5163682491356267,755.2891900242315,11.521560301446641,1.85183e-318,1.0100206436765213,1.450476946435863,9494.380467884375,6.108986526722753,2.3313327251454536,2010.5920901178865,6.108984031883451,0.9949057491168856,0.9961623939981612,0.9960341571242182,0.9971300544673489,-37.15701816386431,-0.07293281713633093,0.581200158396528,0.8911500837961045,0.990732991664241,0.9907325265519181,NaN,NaN
