Id, Se_Ini, θs, θr, Ks*360., N, 10.*Hvg, Km, σ, Hkg,Err_Ks_BestG_Kg,Err_Ks_BestG_Vg,Err_Ks_BestGi_Kg, Err_Ks_BestGi_Vg,Err_Ks_Qe_Kg,Err_Ks_Qe_Vg,Err_Qe,Err_Sorpt_BestG_Kg,Err_Sorpt_BestG_Vg,Err_Sorpt_BestGi_Kg,Err_Sorpt_BestGi_Vg,Err_Sorpt_Qe_Kg,Err_Sorpt_Qe_Vg, 10.*Hkg_Qe, 10.*Hvg_BestG, 10.*Hvg_BestGi, 10.*Hvg_Qe, Hkg_BestG, Kr_θini_Vg, Ks_BestG_Kg*360, Ks_BestG_Vg*360., Ks_BestGi_Kg*360, Ks_BestGi_Vg*360., Ks_Qe_Kg*360., Ks_Qe_Vg*360., N_BestG, N_BestGi, N_Qe, NSE_BestG_Kg, NSE_BestG_Vg, NSE_Hydro_Inf_BestG_Kg, NSE_Hydro_Inf_BestG_Vg, NSE_Hydro_Inf_BestG_Vg, NSE_Hydro_Inf_BestGi_Kg, NSE_Hydro_Inf_BestGi_Vg, NSE_Hydro_Inf_Qe_Kg, NSE_Hydro_Inf_Qe_Vg, NSE_Inf_BestG_Vg, NSE_Inf_BestGi_Kg, NSE_Inf_BestGi_Kg, NSE_Inf_BestGi_Vg, NSE_Inf_Qe_Kg, NSE_Inf_Qe_Vg, NSE_Qe_Kg, NSE_Qe_Vg, Sorpt_BestG_Vg, Sorpt_BestGi_Kg, Sorpt_BestGi_Vg, Sorpt_Hydro_Kg, Sorpt_Hydro_Vg, Sorpt_Qe_Kg, Time_TransStead_BestG_Vg/60., Time_TransStead_Hydro_Kg/60., Time_TransStead_Hydro_Vg/60.,Hkg_BestGi,NSE_Hydro_Inf_BestGi_Vg,NSE_Inf_BestG_Kg,Sorpt_BestG_Kg, σ_BestG, σ_BestGi, σ_Qe
13.0,0.13,0.35,0.0,1.0368000000000002,1.56,2780.0,1.0,1.603598499,10025.29604,0.8766036346747501,0.7583171999112511,0.24872863979026238,0.24879558064351326,0.9561916741167907,0.7766513785931695,0.20065404279862398,0.967801455314497,0.9998533916578933,0.7656345542478853,0.866325794585269,0.9719609645367862,0.9945355665802308,25380.26144173099,3622.2002053719484,891.3568320802424,1736.1204741839833,27910.328577163753,5.388221974474429e-7,0.9088626484307809,0.7862232728679852,1.8157181462654561,1.8156487419888057,0.9913795277242887,0.8052321493253981,1.5671717848724223,2.7993104301975165,2.438685634601758,0.527791712723138,-0.1357120291636782,0.9980018245033876,0.974398402420842,0.974398402420842,0.7289254497900748,0.7506963473177057,0.9980173859008759,0.9744864800504633,0.951141291675661,0.9932217457404944,0.9932217457404944,0.993203156471888,0.9994284616286742,0.9998949315117704,0.7754623839781984,0.39994892992902087,0.3402593530779497,0.3856141133816955,0.3856867068469116,0.31239866176481945,0.34020947553077313,0.3211580189207038,85.71007654197813,172.35655193019676,204.4088080552192,287.287193211511,0.7506963473177057,0.9514728482259962,0.3224574440353453,1.8869223381203697,1.1438873752387628,1.886907669718506
14.0,0.12,0.43000000000000005,0.0,0.252,1.37,6250.0,1.0,1.996444098,48412.25167,0.9979865876999663,0.7010634410512204,-0.048929914779896944,0.3969175335621502,0.877387137110458,0.6466270936366689,0.2014479324101824,0.9214572644161962,0.94663783914608,0.9272891653618218,0.9780739723579477,0.9190407052557158,0.9619980794220497,25637.044197382293,2614.83879695603,4735.555825134137,3444.9617024595054,28833.555550640747,3.8338952545980235e-9,0.2525073798996085,0.17666798714490756,0.516330338524534,0.10002321845766186,0.28289844144816456,0.16295002759644056,2.3417863867473345,2.7013820789742806,2.0384385607588036,0.38841208026048274,0.07542842487668888,0.9809316571646234,0.9305976141356915,0.9305976141356915,0.705599818994554,0.7600660278067004,0.9811095903720521,0.9310848215087536,0.9698259088166521,0.9968773694231486,0.9968773694231486,0.9993457239491074,0.9967613199635329,0.9991693343490101,0.9403981048046202,0.2664480295340537,0.2126157513543397,0.22577993654874165,0.22952554948750742,0.21047604746613421,0.22460094300279707,0.1934360551027115,10000.017141735176,1324.3438360707185,1508.0591513238953,29699.438097633425,0.7600660278067004,0.9505988562613871,0.19394468292327752,1.8862354930331473,2.6369153120963755,1.886683230086902
15.0,0.08,0.43000000000000005,0.0,0.252,1.37,6250.0,1.0,1.996444098,48412.25163,0.9871278085224834,0.7036472254063869,-0.058216317934402406,0.4080221142190342,0.8856536884667565,0.5547477457690309,0.2014479324101824,0.9163963702077372,0.953416711187675,0.9045308521508931,0.9733652097252083,0.9185687917919001,0.9893729433557715,25731.680101879047,2752.721867535014,6705.844879179508,3735.629855584448,28887.85329437341,1.5540732365517727e-10,0.2487562077476658,0.1773191008024095,0.5186705121194694,0.10282157278319662,0.28081527050637733,0.1397964319337958,2.2522730147286993,1.9330817047219597,2.265672692224148,0.5075563541469486,0.5245735184671583,0.9752344025990985,0.9427366342338688,0.9427366342338688,0.7299148517024332,0.766462138728916,0.9754794250558588,0.9432067762617562,0.970591479207763,0.9954643175071762,0.9954643175071762,0.9988384082009344,0.9948896305288766,0.9983802391113683,0.9410288213514254,0.15950564937160355,0.21915533079993757,0.24129415390109815,0.23598546620094635,0.22026558609602642,0.22986311046188282,0.20232909329356175,9999.999271944294,1450.40252808611,1579.5514658691677,24703.748254253886,0.766462138728916,0.9493676336739614,0.20185058358007846,1.8855993740488215,2.5834462885149856,1.8858523565852447
