Se,Diff,Kunsat,H,DθDh
0.0001,3.379014219875838e-10,7.532960333168031e-20,389762.2579469811,2.2293366772054693e-10
0.0011008008008008008,3.8211900613103325e-8,2.270930553850848e-16,135815.71664321073,5.942992935222171e-9
0.0021016016016016017,1.4200634761538677e-7,2.0945871536325563e-15,98693.57824077946,1.474995441264065e-8
0.0031024024024024024,3.1627272824212e-7,8.115204869134157e-15,80671.68436214948,2.5658882807377654e-8
0.004103203203203203,5.649178283136818e-7,2.16372580457056e-14,69461.47038393596,3.8301602394624875e-8
0.005104004004004004,8.914314299089293e-7,4.6770841068144796e-14,61614.364428587505,5.2467121417205375e-8
0.0061048048048048045,1.2990197092289869e-6,8.83521716979209e-14,55722.82124967267,6.801449667793029e-8
0.007105605605605606,1.7906819827859089e-6,1.5192369899510333e-13,51088.45465405565,8.484125068301818e-8
0.008106406406406407,2.369259153421218e-6,2.4372260893115695e-13,47319.46304310615,1.0286869993905932e-7
0.009107207207207207,3.037466494980918e-6,3.706744272129221e-13,44176.50607632905,1.220340793307255e-7
0.010108008008008007,3.797917017435172e-6,5.403899853916184e-13,41503.90447289466,1.4228588537107038e-7
0.01110880880880881,4.653138793604188e-6,7.611647412000475e-13,39195.383309733996,1.6358092353623332e-7
0.01210960960960961,5.605588217664423e-6,1.041979821869769e-12,37175.553983406535,1.8588233409408542e-7
0.01311041041041041,6.6576604117594475e-6,1.3925043735475808e-12,35389.23894985919,2.091582158633378e-7
0.014111211211211212,7.811697567516342e-6,1.823098929620041e-12,33794.99031301567,2.3338063383317576e-7
0.015112012012012012,9.069995751356111e-6,2.3448195932733437e-12,32360.982958883626,2.585248833135071e-7
0.016112812812812814,1.0434810540729827e-5,2.9694228843049653e-12,31062.31732047843,2.8456893133943564e-7
0.017113613613613615,1.190836175317985e-5,3.709371137692465e-12,29879.193014056946,3.114929840539959e-7
0.018114414414414415,1.3492837459490177e-5,4.577838367862679e-12,28795.639164643857,3.392791458139785e-7
0.019115215215215215,1.5190397423483415e-5,5.5887165317069e-12,27798.611242328832,3.6791114648962966e-7
0.020116016016016015,1.700317607663439e-5,6.7566221374821195e-12,26877.335505863775,3.9737412040136485e-7
0.021116816816816816,1.8933285110886912e-5,8.096903157330343e-12,26022.824574104827,4.27654424993289e-7
0.022117617617617616,2.0982815754865506e-5,9.625646209236491e-12,25227.51368425192,4.5873949052831445e-7
0.02311841841841842,2.3153840785096673e-5,1.135968398051217e-11,24484.983617817994,4.906176943146299e-7
0.02411921921921922,2.5448416313576167e-5,1.3316602869811925e-11,23789.746886721055,5.232782545571534e-7
0.02512002002002002,2.786858338512154e-5,1.5514750828590638e-11,23137.080779840973,5.56711140074441e-7
0.02612082082082082,3.041636941183044e-5,1.7973245386045825e-11,22522.895590561136,5.909069929646217e-7
0.02712162162162162,3.309378946713792e-5,2.071198184412e-11,21943.629582425518,6.258570619326313e-7
0.02812242242242242,3.590284745816526e-5,2.3751641631218e-11,21396.164505874578,6.615531444655999e-7
0.029123223223223225,3.884553719197842e-5,2.711370080499442e-11,20877.757074943234,6.979875364059423e-7
0.030124024024024025,4.1923843348916545e-5,3.082043869598484e-11,20385.98295748405,7.351529877515714e-7
0.031124824824824825,4.513974237413473e-5,3.48949466850364e-11,19918.690663974725,7.730426637310929e-7
0.032125625625625626,4.8495203296865096e-5,3.9361137108491094e-11,19473.963331103136,8.116501103736076e-7
0.03312642642642643,5.199218848552438e-5,4.4243752285903283e-11,19050.08685041399,8.509692239291214e-7
0.034127227227227226,5.5632654345690186e-5,4.956837366581302e-11,18645.52313314323,8.909942236048106e-7
0.03512802802802803,5.941855196699554e-5,5.536143108567303e-11,18258.887560643023,9.31719627170045e-7
0.03612882882882883,6.335182772421625e-5,6.165021214258061e-11,17888.929867243773,9.73140229054746e-7
0.03712962962962963,6.743442383715059e-5,6.846287167190767e-11,17534.517854606747,1.0152510806237585e-6
0.03813043043043043,7.16682788933133e-5,7.582844133130603e-11,17194.62345486919,1.0580474723578283e-6
0.03913123123123123,7.605532833699225e-5,8.377683928792689e-11,16868.31075242714,1.101524917711505e-6
0.040132032032032035,8.059750492778701e-5,9.233888000696335e-11,16554.725647135194,1.1456791384509515e-6
0.04113283283283283,8.529673917139765e-5,1.0154628413991517e-10,16253.086899551861,1.1905060513024447e-6
0.042133633633633635,9.01549597251257e-5,1.1143168851118498e-10,15962.678345038148,1.236001755765075e-6
0.04313443443443443,9.517409378026665e-5,1.2202865620181903e-10,15682.842100587772,1.282162522960848e-6
0.044135235235235236,0.00010035606742335768,1.3337168672940229e-10,15412.972618198804,1.3289847854117915e-6
0.04513603603603603,0.00010570280597802838,1.4549622632325595e-10,15152.51146288951,1.3764651276475964e-6
0.046136836836836836,0.00011121623432902243,1.5843867829423535e-10,14900.942713276198,1.4246002775593885e-6
0.04713763763763764,0.00011689827722981786,1.7223641349856841e-10,14657.78889887354,1.4733870984253922e-6
0.04813843843843844,0.00012275085959510983,1.8692778089526136e-10,14422.607401650806,1.522822581543113e-6
0.04913923923923924,0.00012877590677931982,2.0255211819672274e-10,14194.987260437942,1.5729038394102046e-6
0.05014004004004004,0.00013497534484217585,2.1914976261233962e-10,13974.546325959796,1.6236280994028008e-6
0.05114084084084084,0.0001413511008023151,2.367620616848353e-10,13760.928721934823,1.6749926979058765e-6
0.052141641641641645,0.00014790510287976657,2.554313842192679e-10,13553.802574085064,1.7269950748549252e-6
0.05314244244244244,0.0001546392807281229,2.752011313047053e-10,13352.857974286839,1.779632768653048e-6
0.054143243243243246,0.00016155556565709952,2.9611574742852284e-10,13157.805151632952,1.8329034114307538e-6
0.05514404404404404,0.00016865589084614482,3.1822073168344904e-10,12968.37282601437,1.8868047246196915e-6
0.056144844844844846,0.0001759421915497262,3.4156264906752154e-10,12784.306723088797,1.941334514814125e-6
0.05714564564564564,0.00018341640529481615,3.6618914187707345e-10,12605.368232276884,1.9964906698966075e-6
0.05814644644644645,0.0001910804720711064,3.9214894119303217e-10,12431.333191794427,2.052271155406726e-6
0.05914724724724725,0.00019893633451442702,4.194918784607795e-10,12261.990786756987,2.108674011133736e-6
0.06014804804804805,0.00020698593808377743,4.4826889716389557e-10,12097.142548134378,2.165697347915775e-6
0.06114884884884885,0.00021523123123239526,4.785320645920978e-10,11936.601441832107,2.223339344629796e-6
0.06214964964964965,0.00022367416557321777,5.103345837037884e-10,11780.191038470082,2.2815982453580893e-6
0.06315045045045045,0.00023231669603909657,5.43730805083616e-10,11627.744755549842,2.3404723567182255e-6
0.06415125125125125,0.0002411607810380468,5.78776238995419e-10,11479.105164672314,2.3999600453446375e-6
0.06515205205205205,0.00025020838260386935,6.155275675311192e-10,11334.123357313238,2.4600597355110367e-6
0.06615285285285286,0.0002594614665423933,6.540426568559704e-10,11192.65836339972,2.5207699068836743e-6
0.06715365365365365,0.0002689220025735983,6.943805695506936e-10,11054.576617574257,2.5820890923964326e-6
0.06815445445445445,0.0002785919644698621,7.366015770510398e-10,10919.751468595423,2.6440158762394054e-6
0.06915525525525526,0.00028847333019054155,7.807671721853348e-10,10788.062727817893,2.7065488919534595e-6
0.07015605605605606,0.0002985680820131109,8.269400818105582e-10,10659.39625312899,2.7696868206235293e-6
0.07115685685685685,0.00030887820666103557,8.751842795475786e-10,10533.643565099996,2.833428389164439e-6
0.07215765765765766,0.00031940569542856503,9.255649986160797e-10,10410.701492448383,2.897772368693037e-6
0.07315845845845846,0.0003301525443026361,9.781487447699775e-10,10290.47184420398,2.962717572981513e-6
0.07415925925925926,0.0003411207540820068,1.0330033093337318e-9,10172.861106237058,3.0282628569863964e-6
0.07516006006006005,0.0003523123304937961,1.0901977823404003e-9,10057.780160038807,3.0944071154489373e-6
0.07616086086086087,0.0003637292843075679,1.1498025657720193e-9,9945.144021853614,3.161149281562249e-6
0.07716166166166166,0.00037537363144709185,1.2118893869030503e-9,9834.871600446666,3.2284883257013314e-6
0.07816246246246246,0.00038724739309988274,1.2765313117475255e-9,9726.885471955437,3.2964232542122493e-6
0.07916326326326327,0.00039935259582467097,1.343802758610696e-9,9621.111670420794,3.3649531082569196e-6
0.08016406406406407,0.00041169127165688123,1.4137795117458277e-9,9517.479492724731,3.434076962710358e-6
0.08116486486486486,0.0004242654582122481,1.4865387351169344e-9,9415.921316779622,3.503793925107287e-6
0.08216566566566566,0.0004370771987886414,1.5621589862682174e-9,9316.372431918944,3.5741031346355703e-6
0.08316646646646647,0.0004501285424662327,1.6407202303009425e-9,9218.770880535143,3.645003761173453e-6
0.08416726726726727,0.00046342154420603136,1.722303853958512e-9,9123.057310094122,3.7164950043686304e-6
0.08516806806806806,0.0004769582649469439,1.8069926798206382e-9,9029.174834733738,3.7885760927565543e-6
0.08616886886886888,0.000490740771701359,1.8948709806071836e-9,8937.068905722032,3.861246282915963e-6
0.08716966966966967,0.0005047711376494129,1.986024493592875e-9,8846.687190113289,3.93450485865985e-6
0.08817047047047047,0.0005190514422319372,2.080540435133223e-9,8757.979456997145,4.008351130259527e-6
0.08917127127127127,0.0005335837712421778,2.1785075153028787e-9,8670.89747078553,4.0827844337007e-6
0.09017207207207208,0.0005483702169163875,2.280015952647109e-9,8585.394891029991,4.157804129969286e-6
0.09117287287287287,0.0005634128780232795,2.3851574890472412e-9,8501.42717830233,4.233409604366e-6
0.09217367367367367,0.0005787138599524701,2.494025404700962e-9,8418.951505710711,4.309600265847782e-6
0.09317447447447448,0.0005942752748019076,2.606714533218413e-9,8337.926675656776,4.386375546395264e-6
0.09417527527527528,0.0006100992414643839,2.7233212768348033e-9,8258.31304147195,4.46373490040437e-6
0.09517607607607607,0.0006261878857131579,2.8439436217406746e-9,8180.072433598421,4.541677804101466e-6
0.09617687687687687,0.0006425433402867182,2.9686811535304152e-9,8103.168090007434,4.62020375498051e-6
0.09717767767767768,0.0006591677449727978,3.0976350727703993e-9,8027.564590570554,4.6993122712614395e-6
0.09817847847847848,0.0006760632466915825,3.230908210687075e-9,7953.227795121884,4.77900289136854e-6
0.09917927927927928,0.0006932319995782457,3.3686050449764797e-9,7880.124784968535,4.859275173428088e-6
0.10018008008008009,0.0007106761650648064,3.5108317157358556e-9,7808.223807625285,4.940128694784218e-6
0.10118088088088088,0.0007283979119613527,3.6576960415183906e-9,7737.494224565666,5.021563051532279e-6
0.10218168168168168,0.0007463994165366538,3.8093075355119465e-9,7667.906461797231,5.103577858068812e-6
0.10318248248248248,0.000764682862598239,3.965777421843041e-9,7599.431963082538,5.186172746657516e-6
0.10418328328328329,0.0007832504415719179,4.127218652006688e-9,7532.043145640461,5.26934736701036e-6
0.10518408408408408,0.0008021043525808183,4.293745921423292e-9,7465.71335817418,5.353101385883158e-6
0.10618488488488488,0.000821246802523964,4.4654756861238385e-9,7400.416841082762,5.437434486685305e-6
0.10718568568568569,0.0008406800061543897,4.642526179563788e-9,7336.128688724003,5.522346369102532e-6
0.10818648648648649,0.0008604061861568639,4.825017429567273e-9,7272.824813604568,5.607836748732541e-6
0.10918728728728729,0.0008804275732252296,5.013071275402414e-9,7210.481912382541,5.693905356732823e-6
0.11018808808808808,0.0009007464061393862,5.20681138498884e-9,7149.07743357509,5.78055193948019e-6
0.11118888888888889,0.0009213649318419196,5.4063632722382385e-9,7088.589546871381,5.867776258241417e-6
0.11218968968968969,0.0009422854055144562,5.61185431452948e-9,7028.997113957294,5.955578088854721e-6
0.11319049049049049,0.0009635100906537005,5.823413770318878e-9,6970.279660765021,6.043957221421459e-6
0.1141912912912913,0.0009850412591472352,6.041172796887132e-9,6912.417351066024,6.132913460007822e-6
0.1151920920920921,0.0010068811913490645,6.265264468223562e-9,6855.390961331535,6.222446622355792e-6
0.11619289289289289,0.0010290321761549398,6.495823793049359e-9,6799.181856789103,6.3125565396035715e-6
0.11719369369369369,0.0010514965110774799,6.7329877329801435e-9,6743.7719686091095,6.403243056014307e-6
0.1181944944944945,0.0010742765023211227,6.9768952208300265e-9,6689.143772158357,6.494506028713726e-6
0.1191952952952953,0.0010973744648568953,7.227687179057081e-9,6635.280266262911,6.586345327435351e-6
0.12019609609609609,0.0011207927224970726,7.485506538352611e-9,6582.164953424927,6.678760834273853e-6
0.1211968968968969,0.0011445336079696513,7.750498256374264e-9,6529.781820942421,6.771752443445748e-6
0.1221976976976977,0.0011685994629927732,8.022809336625105e-9,6478.115322883657,6.865320061057327e-6
0.1231984984984985,0.0011929926383490279,8.302588847478997e-9,6427.15036287106,6.959463604879304e-6
0.12419929929929929,0.001217715493959662,8.589987941354194e-9,6376.872277631788,7.054183004128504e-6
0.1252001001001001,0.001242770398958764,8.885159874036001e-9,6327.266821275394,7.1494781992557075e-6
0.12620090090090091,0.0012681597317673674,9.188260024149476e-9,6278.320150260815,7.245349141739647e-6
0.1272017017017017,0.0012938858801675361,9.499445912783975e-9,6230.018809017257,7.341795793887139e-6
0.1282025025025025,0.0013199512413764175,9.818877223270347e-9,6182.349716185787,7.438818128638924e-6
0.1292033033033033,0.001346358222120326,1.014671582111216e-8,6135.30015145037,7.536416129380858e-6
0.1302041041041041,0.0013731092387087825,1.0483125774072195e-8,6088.85774292854,7.634589789760726e-6
0.1312049049049049,0.0014002067171086261,1.0828273372415552e-8,6043.010455094168,7.733339113509987e-6
0.1322057057057057,0.0014276530930181215,1.1182327149310459e-8,5997.746577205848,7.832664114270594e-6
0.1332065065065065,0.0014554508119411196,1.1545457901388405e-8,5953.054712216163,7.932564815426739e-6
0.13420730730730732,0.0014836023292613021,1.1917838709464403e-8,5908.923766138616,8.033041249940874e-6
0.1352081081081081,0.0015121101103164616,1.229964495941924e-8,5865.34293784984,8.134093460194584e-6
0.1362089089089089,0.0015409766304728884,1.2691054363244792e-8,5822.301709306441,8.235721497833627e-6
0.13720970970970972,0.001570204375199837,1.3092246980253687e-8,5779.789836156655,8.337925423617203e-6
0.1382105105105105,0.0015997958401440953,1.3503405238454548e-8,5737.797338728255,8.440705307271135e-6
0.13921131131131131,0.0016297535312046838,1.392471395609482e-8,5696.314493374897,8.544061227345173e-6
0.14021211211211212,0.0016600799646076432,1.4356360363371379e-8,5655.331824164422,8.64799327107383e-6
0.1412129129129129,0.0016907776669809987,1.4798534124311984e-8,5614.840094893058,8.752501534241221e-6
0.14221371371371372,0.001721849175429868,1.5251427358827134e-8,5574.830301410881,8.857586121048924e-6
0.1432145145145145,0.0017532970376116553,1.5715234664935105e-8,5535.293664243921,8.963247143987894e-6
0.1442153153153153,0.001785123811811521,1.6190153141161095e-8,5496.221621499927,9.069484723713103e-6
0.14521611611611612,0.001817332067017929,1.6676382409111764e-8,5457.6058220446685,9.176298988921788e-6
0.1462169169169169,0.001849924382998403,1.7174124636226817e-8,5419.4381189368805,9.28369007623467e-6
0.14721771771771772,0.001882903350375522,1.768358455870938e-8,5381.710563110362,9.391658130080126e-6
0.14821851851851853,0.0019162715707030683,1.820496950463594e-8,5344.4153972922795,9.500203302581296e-6
0.1492193193193193,0.0019500316565423624,1.8738489417247833e-8,5307.545050147323,9.609325753446177e-6
0.15022012012012012,0.001984186231538894,1.9284356878426146e-8,5271.0921306379705,9.719025649860292e-6
0.15122092092092093,0.002018737930499119,1.984278713235035e-8,5235.049422591499,9.829303166381956e-6
0.15222172172172171,0.0020536893994674917,2.0413998109343492e-8,5199.409879464785,9.94015848484036e-6
0.15322252252252253,0.002089043295803789,2.099821044990482e-8,5164.1666192986,1.0051591794235868e-5
0.15422332332332334,0.0021248022882606205,2.1595647528931604e-8,5129.312919853204,1.0163603290643086e-5
0.15522412412412412,0.002160969057061266,2.2206535480131367e-8,5094.842213917821,1.027619317711581e-5
0.15622492492492493,0.0021975462939777105,2.2831103220626692e-8,5060.748084786478,1.0389361663594726e-5
0.1572257257257257,0.002234536702409023,2.3469582475754018e-8,5027.024261893483,1.0503108966817053e-5
0.15822652652652652,0.002271942997459941,2.4122207804057416e-8,4993.664616601852,1.061743531022844e-5
0.15922732732732733,0.0023097679060198485,2.478921662248024e-8,4960.663158138471,1.0732340923896801e-5
0.16022812812812812,0.0023480141668419416,2.5470849231754867e-8,4928.01402966991,1.0847826044428402e-5
0.16122892892892893,0.0023866845306227515,2.616734884199338e-8,4895.711504513261,1.0963890914885847e-5
0.16222972972972974,0.0024257817600820187,2.6878961598480214e-8,4863.749982476604,1.1080535784707773e-5
0.16323053053053052,0.002465308630042824,2.7605936607668813e-8,4832.123986323753,1.1197760909630725e-5
0.16423133133133133,0.002505267927512035,2.8348525963383125e-8,4800.82815835849,1.1315566551612649e-5
0.16523213213213214,0.0025456624517611864,2.9106984773227455e-8,4769.857257123507,1.1433952978758097e-5
0.16623293293293293,0.00258649501440757,2.988157118520431e-8,4739.206154209474,1.1552920465245361e-5
0.16723373373373374,0.0026277684394957973,3.067254641454377e-8,4708.869831170068,1.1672469291255e-5
0.16823453453453455,0.002669485563579617,3.148017477074473e-8,4678.843376538702,1.1792599742900179e-5
0.16923533533533533,0.0027116492358041457,3.230472368483103e-8,4649.121982943103,1.191331211215856e-5
0.17023613613613614,0.0027542623179884936,3.314646373682337e-8,4619.700944314019,1.2034606696805503e-5
0.17123693693693692,0.002797327684708645,3.400566868342895e-8,4590.575653184286,1.215648380034919e-5
0.17223773773773773,0.0028408482233809097,3.488261548595171e-8,4561.741598075088,1.2278943731966684e-5
0.17323853853853854,0.0028848268343455853,3.577758433842308e-8,4533.194360965864,1.2401986806441754e-5
0.17423933933933933,0.002929266430951114,3.6690858695957364e-8,4504.929614844854,1.2525613344104065e-5
0.17524014014014014,0.0029741699396386195,3.7622725303331525e-8,4476.9431213372945,1.264982367076944e-5
0.17624094094094095,0.0030195403000268747,3.857347422379324e-8,4449.230728408298,1.2774618117681664e-5
0.17724174174174173,0.003065380464997593,3.9543398868096936e-8,4421.78836813769,1.2899997021455536e-5
0.17824254254254254,0.003111693400781278,4.05327960237723e-8,4394.612054564207,1.302596072402101e-5
0.17924334334334335,0.0031584820870434126,4.154196588462513e-8,4367.697881596471,1.3152509572568663e-5
0.18024414414414414,0.0032057495169710926,4.2571212080473615e-8,4341.0420209883105,1.3279643919496377e-5
0.18124494494494495,0.003253498697360107,4.362084170712108e-8,4314.6407203761755,1.3407364122356984e-5
0.18224574574574576,0.0033017326487025196,4.469116535656923e-8,4288.490301376331,1.3535670543807174e-5
0.18324654654654654,0.0033504544052746065,4.578249714747064e-8,4262.587157739742,1.3664563551557498e-5
0.18424734734734735,0.0033996670152253096,4.689515475582619e-8,4236.9277535626,1.3794043518323297e-5
0.18524814814814816,0.003449373540665224,4.802945944592699e-8,4211.508621550519,1.3924110821776739e-5
0.18624894894894894,0.0034995770577558537,4.918573610154293e-8,4186.3263613344725,1.4054765844500043e-5
0.18724974974974976,0.0035502806567996406,5.0364313257362574e-8,4161.377637836782,1.4186008973939233e-5
0.18825055055055054,0.0036014874423302133,5.1565523130682986e-8,4136.659179685244,1.4317840602359383e-5
0.18925135135135135,0.003653200533203279,5.278970165335363e-8,4112.167777673904,1.445026112680037e-5
0.19025215215215216,0.003705423062687967,5.403718850397699e-8,4087.9002832687565,1.4583270949033721e-5
0.19125295295295294,0.0037581581785586684,5.5308327140366035e-8,4063.853607156837,1.4716870475520518e-5
0.19225375375375375,0.0038114090431874493,5.660346483226353e-8,4040.024717837341,1.485106011736975e-5
0.19325455455455456,0.0038651788336369094,5.792295269432263e-8,4016.41064025319,1.4985840290297923e-5
0.19425535535535535,0.003919470741753553,5.926714571935241e-8,3993.0084544617985,1.5121211414589246e-5
0.19525615615615616,0.003974287974261821,6.063640281183124e-8,3969.8152943436685,1.5257173915056762e-5
0.19625695695695697,0.004029633752858472,6.203108682168869e-8,3946.8283463475705,1.5393728221004216e-5
0.19725775775775775,0.004085511314307727,6.345156457835965e-8,3924.0448482711204,1.5530874766188538e-5
0.19825855855855856,0.0041419239105367055,6.48982069251123e-8,3901.4620880754856,1.5668613988783504e-5
0.19925935935935937,0.004198874808731664,6.637138875365259e-8,3879.0774027332322,1.5806946331343733e-5
0.20026016016016016,0.004256367291434687,6.787148903900706e-8,3856.888177108172,1.5945872240769365e-5
0.20126096096096097,0.004314404656640839,6.939889087468656e-8,3834.891842866081,1.6085392168271943e-5
0.20226176176176175,0.004372990217896196,7.095398150813573e-8,3813.0858774154767,1.622550656934033e-5
0.20326256256256256,0.004432127304396068,7.253715237646486e-8,3791.46780287728,1.6366215903707878e-5
0.20426336336336337,0.004491819261084186,7.41487991424739e-8,3770.0351850826214,1.6507520635319748e-5
0.20526416416416415,0.004552069448752216,7.578932173096503e-8,3748.7856325977395,1.664942123230126e-5
0.20626496496496496,0.004612881244139987,7.745912436534972e-8,3727.7167957752063,1.6791918166926708e-5
0.20726576576576577,0.004674258040036341,7.915861560455225e-8,3706.826365830616,1.6935011915588812e-5
0.20826656656656656,0.004736203245380541,8.088820838020992e-8,3686.112073943962,1.7078702958768565e-5
0.20926736736736737,0.004798720285364375,8.264832003417833e-8,3665.5716903848397,1.7222991781006197e-5
0.21026816816816818,0.00486181260153483,8.443937235633587e-8,3645.203023660898,1.7367878870871975e-5
0.21126896896896896,0.0049254836518973204,8.626179162269731e-8,3625.0039196886005,1.7513364720938387e-5
0.21226976976976977,0.004989736911019905,8.811600863383824e-8,3604.972260985857,1.7659449827751997e-5
0.21327057057057058,0.005054575870137595,9.000245875362629e-8,3585.1059658855916,1.7806134691806745e-5
0.21427137137137137,0.005120004037257901,9.192158194827216e-8,3565.4029877698704,1.795341981751683e-5
0.21527217217217218,0.005186024937266604,9.387382282569486e-8,3545.8613143237076,1.810130571319098e-5
0.21627297297297296,0.005252642112034406,9.585963067520811e-8,3526.4789668081494,1.8249792891006735e-5
0.21727377377377377,0.005319859120524275,9.787945950752946e-8,3507.253999351993,1.8398881866985112e-5
0.21827457457457458,0.005387679538899347,9.993376809511531e-8,3488.1844982615044,1.854857316096622e-5
0.21927537537537536,0.0054561069606315895,1.0202302001282366e-7,3469.2685813477174,1.8698867296584973e-5
0.22027617617617617,0.005525144996611247,1.0414768367891024e-7,3450.5043972707263,1.8849764801247288e-5
0.22127697697697699,0.005594797275256734,1.0630823239635591e-7,3431.8901249004384,1.9001266206107105e-5
0.22227777777777777,0.005665067442625612,1.0850514439453459e-7,3413.423972693421,1.9153372046043158e-5
0.22327857857857858,0.005735959162525934,1.1073890287121931e-7,3395.104178085192,1.9306082859636925e-5
0.2242793793793794,0.005807476116628571,1.1300999603493304e-7,3376.9290068976775,1.9459399189150524e-5
0.22528018018018017,0.0058796220045800604,1.1531891714764316e-7,3358.896752761277,1.961332158050517e-5
0.22628098098098098,0.005952400544116407,1.1766616456780921e-7,3341.0057365511684,1.9767850583260092e-5
0.2272817817817818,0.006025815471177482,1.2005224179377858e-7,3323.2543058374426,1.9922986750591555e-5
0.22828258258258258,0.006099870540022195,1.22477657507542e-7,3305.640834348593,2.0078730639272943e-5
0.2292833833833834,0.006174569523344516,1.249429256188443e-7,3288.163721448131,2.023508280965436e-5
0.23028418418418417,0.006249916212390178,1.2744856530965878e-7,3270.821391623788,2.0392043825643253e-5
0.23128498498498498,0.006325914417074194,1.2999510107902623e-7,3253.612293989054,2.0549614254685157e-5
0.2322857857857858,0.006402567966099152,1.325830627882618e-7,3236.5349017966682,2.0707794667744853e-5
0.23328658658658658,0.006479880707074312,1.352129857065338e-7,3219.587711963742,2.0866585639287627e-5
0.23428738738738739,0.006557856506635513,1.378854105568173e-7,3202.769244608133,2.1025987747261485e-5
0.2352881881881882,0.006636499250565849,1.4060088356222514e-7,3186.0780425958615,2.1186001573078917e-5
