Se,Diff,Kunsat,H,DθDh
0.0001,8.139101634038787e-10,2.383744585404631e-19,227059.18322401732,2.928756381951909e-10
0.0011008008008008008,1.0296329133047195e-7,9.061704103578958e-16,70189.90572249932,8.800907572480785e-9
0.0021016016016016017,3.9571854485654704e-7,8.962973634957557e-15,49188.17768234749,2.2649870094429737e-8
0.0031024024024024024,9.001492826119465e-7,3.6289048315303346e-14,39295.67057057723,4.031447784972298e-8
0.004103203203203203,1.6331365963410149e-6,9.996421742249705e-14,33264.86244734543,6.120995490913826e-8
0.005104004004004004,2.6094336540312435e-6,2.2179573398427415e-13,29107.784874758247,8.499765213100088e-8
0.0061048048048048045,3.842452623421124e-6,4.282412453932903e-13,26025.64423842712,1.1144997410846566e-7
0.007105605605605606,5.344668195241899e-6,7.503958590896221e-13,23626.915260630474,1.404008315722318e-7
0.008106406406406407,7.127857267108232e-6,1.224012972536572e-12,21694.16347825316,1.7172243027155247e-7
0.009107207207207207,9.203254937271583e-6,1.88954539677551e-12,20095.716308992374,2.0531273007804877e-7
0.010108008008008007,1.158166265019885e-5,2.792199771462475e-12,18746.581076267583,2.4108799019582344e-7
0.01110880880880881,1.4273526742754814e-5,3.982000245602179e-12,17589.134015207394,2.789780211553831e-7
0.01210960960960961,1.7288997574283546e-5,5.513858939020832e-12,16582.751924065902,3.1892299801247015e-7
0.01311041041041041,2.0637975327703416e-5,7.447651567269352e-12,15697.871364791548,3.608712312623025e-7
0.014111211211211212,2.4330146321111595e-5,9.848297133250813e-12,14912.401717415454,4.0477755469581017e-7
0.015112012012012012,2.8375012358796e-5,1.2785840917212144e-11,14209.463927815534,4.5060212681277116e-7
0.016112812812812814,3.278191484777192e-5,1.6335540212339036e-11,13575.912408910977,4.98309518775695e-7
0.017113613613613615,3.7560054893805125e-5,2.0577952399556016e-11,13001.338587735012,5.478680065228017e-7
0.018114414414414415,4.271851025271516e-5,2.5599025057312883e-11,12477.381036872319,5.99249011865666e-7
0.019115215215215215,4.826624978284315e-5,3.14901878751989e-11,11997.236654114004,6.524266545853017e-7
0.020116016016016015,5.421214588421227e-5,3.834844619355207e-11,11555.30715902416,7.073773887397428e-7
0.021116816816816816,6.056498529559419e-5,4.627647603086436e-11,11146.938780001845,7.640797038917262e-7
0.022117617617617616,6.733347853754497e-5,5.538272049070325e-11,10768.22744273303,8.225138771023391e-7
0.02311841841841842,7.452626822797084e-5,6.578148746278217e-11,10415.870846180667,8.826617651317389e-7
0.02411921921921922,8.215193645056934e-5,7.759304855059042e-11,10087.054658014586,9.445066288519931e-7
0.02512002002002002,9.021901132123995e-5,9.094373917191172e-11,9779.363910419313,1.008032983736557e-6
0.02612082082082082,9.873597287039901e-5,1.0596605978962322e-10,9490.713262289559,1.073226471660075e-6
0.02712162162162162,0.00010771125833786676,1.2279877823896507e-10,9219.291561529428,1.140073750264546e-6
0.02812242242242242,0.00011715326696027779,1.4158703312463718e-10,8963.517369965304,1.2085623969209835e-6
0.029123223223223225,0.00012707036431759564,1.6248243826683576e-10,8722.002980505295,1.2786808249068392e-6
0.030124024024024025,0.00013747088629458422,1.8564318818009888e-10,8493.525076602362,1.3504182098767224e-6
0.031124824824824825,0.00014836314270440137,2.1123416457274097e-10,8277.000633692962,1.4237644250607698e-6
0.032125625625625626,0.0001597554206143757,2.394270438579189e-10,8071.466991986199,1.4987099839063234e-6
0.03312642642642643,0.00017165598740816066,2.7040040567001026e-10,7876.065274417889,1.5752459891017772e-6
0.034127227227227226,0.00018407309361368173,3.043398423824177e-10,7690.026506667613,1.653364087100869e-6
0.03512802802802803,0.00019701497552217698,3.4143806962461003e-10,7512.659934582913,1.7330564274093778e-6
0.03612882882882883,0.0002104898576203314,3.8189503779803314e-10,7343.343139978872,1.8143156260140183e-6
0.03712962962962963,0.0002245059548546288,4.25918044591836e-10,7181.513637045718,1.8971347324289227e-6
0.03813043043043043,0.00023907147474461015,4.737218485005027e-10,7026.661694610428,1.9815071999139985e-6
0.03913123123123123,0.0002541946193597495,5.255287833466323e-10,6878.324178723058,2.067426858484666e-6
0.040132032032032035,0.0002698835871728099,5.815688738128256e-10,6736.079248760699,2.1548878903867525e-6
0.04113283283283283,0.0002861465748011223,6.420799519875786e-10,6599.5417709037965,2.2438848077557358e-6
0.042133633633633635,0.0003029917786459051,7.07307774930648e-10,6468.359337271231,2.334412432217349e-6
0.04313443443443443,0.0003204273964385813,7.77506143263932e-10,6342.208798581811,2.4264658762190527e-6
0.044135235235235236,0.0003384616287021547,8.52937020794555e-10,6220.793233993634,2.520040525908883e-6
0.04513603603603603,0.0003571026801347861,9.33870655177149e-10,6103.839294562305,2.615132025401393e-6
0.046136836836836836,0.00037635876092200203,1.0205856996228075e-9,5991.094867175203,2.711736262290218e-6
0.04713763763763764,0.00039623808798333403,1.1133693356626243e-9,5882.327014343541,2.8098493542838143e-6
0.04813843843843844,0.0004167488861585686,1.2125173969738988e-9,5777.32015224249,2.909467636855419e-6
0.04913923923923924,0.00043789938933832656,1.3183344942775167e-9,5675.874435176984,3.010587651810939e-6
0.05014004004004004,0.00045969784154322027,1.4311341413152426e-9,5577.804319450021,3.113206136689439e-6
0.05114084084084084,0.0004821524979554552,1.551238881915946e-9,5482.937283606152,3.217320014920385e-6
0.052141641641641645,0.0005052716259063458,1.678980418159745e-9,5391.112685362725,3.322926386669793e-6
0.05314244244244244,0.0005290635058230347,1.8146997396499635e-9,5302.180738342644,3.4300225203152806e-6
0.054143243243243246,0.0005535364321372099,1.958747253901956e-9,5216.001594081688,3.5386058444955692e-6
0.05514404404404404,0.000578698714158542,2.1114829178588707e-9,5132.444516775369,3.6486739406861765e-6
0.056144844844844846,0.0006045586769153201,2.2732763705444916e-9,5051.387139919058,3.760224536257722e-6
0.05714564564564564,0.0006311246619644367,2.4445070668628185e-9,4972.714795430953,3.873255497977299e-6
0.05814644644644645,0.0006584050281728274,2.6255644125550254e-9,4896.319907071154,3.9877648259178084e-6
0.05914724724724725,0.000686408152472256,2.8168479003240658e-9,4822.101441017572,4.103750647742954e-6
0.06014804804804805,0.0007151424305891634,3.01876724713755e-9,4749.964407356929,4.221211213339092e-6
0.06114884884884885,0.0007446162777511961,3.2317425327193957e-9,4679.819407021689,4.340144889767291e-6
0.06214964964964965,0.0007748381293718999,3.4562043392412583e-9,4611.58221936911,4.4605501565119545e-6
0.06315045045045045,0.0008058164417149924,3.6925938922247433e-9,4545.173426174459,4.582425601004018e-6
0.06415125125125125,0.0008375596925393458,3.9413632026649116e-9,4480.518068308889,4.705769914398978e-6
0.06515205205205205,0.000870076381726077,4.202975210387051e-9,4417.545331805788,4.830581887591403e-6
0.06615285285285286,0.0009033750318886437,4.477903928647392e-9,4356.188260396187,4.956860407449659e-6
0.06715365365365365,0.000937464188967073,4.766634589989319e-9,4296.383491923139,5.084604453255269e-6
0.06815445445445445,0.0009723524228072551,5.0696637933666795e-9,4238.071016332333,5.2138130933331515e-6
0.06915525525525526,0.0010080483277261562,5.387499652545783e-9,4181.193953188167,5.3444854818600895e-6
0.07015605605605606,0.0010445605230637936,5.720661945797666e-9,4125.698346886043,5.476620855839382e-6
0.07115685685685685,0.001081897653722786,6.069682266892716e-9,4071.532977925966,5.610218532230912e-6
0.07215765765765766,0.0011200683906960648,6.435104177409013e-9,4018.64918878408,5.745277905226776e-6
0.07315845845845846,0.0011590814315836607,6.817483360367678e-9,3967.000723070238,5.88179844366319e-6
0.07415925925925926,0.0011989455010989105,7.217387775205735e-9,3916.543576793652,6.019779688560102e-6
0.07516006006006005,0.0012396693515649112,7.635397814100011e-9,3867.23586067726,6.159221250780603e-6
0.07616086086086087,0.0012812617634016155,8.072106459653813e-9,3819.037672566713,6.300122808803111e-6
0.07716166166166166,0.0013237315456042663,8.528119443959341e-9,3771.9109790737193,6.442484106599095e-6
0.07816246246246246,0.0013670875362134212,9.004055409047685e-9,3725.819505676477,6.586304951610668e-6
0.07916326326326327,0.0014113386027772906,9.50054606873999e-9,3680.728634574666,6.731585212821659e-6
0.08016406406406407,0.0014564936428066372,1.0018236371911787e-8,3636.6053096625383,6.878324818917043e-6
0.08116486486486486,0.001502561584222701,1.0557784667183825e-8,3593.4179480431267,7.026523756525783e-6
