Id,Se_Ini[-],THETAs,THETAr,Ks[cm/h],N,Hvg[cm],Km,Kr_THETAini_Vg[-],Sorptivity_Hydro_Vg[mm s-0.5],SIGMA[-],Hkg[mm],Sorptivity_Hydro_Kg[mm s-0.5],Time_TransStead_Hydro_Vg[min],Time_TransStead_Hydro_Kg[min],Sorptivity_BestSorpt_Kg[mm s-0.5],SIGMA_Best[-],Hkg_Best[-],Ks_Best_Kg[cm/h],N_Best[-],Hvg_Best[cm],Ks_Best_Vg[cm/h],Time_TransStead_Best_Vg[min],Sorptivity_Qe_Kg[mm s-0.5],Sigma_Qe[-],Hkg_Qe[cm],Ks_Qe_Kg[cm/h],N_Qe[-],Hvg_Qe[cm],Ks_Qe_Vg[cm/h],NSE_Hydro_Inf_BestSorpt_Kg,NSE_Hydro_Inf_Qe_Kg,NSE_Hydro_Inf_BestSorpt_Vg,NSE_Hydro_Inf_Qe_Vg,NSE_BestSorpt_Kg,NSE_BestSorpt_Vg,NSE_Qe_Kg,NSE_Qe_Vg,NSE_Inf_BestSorpt_Kg,NSE_Inf_BestSorpt_Vg,NSE_Inf_Qe_Kg,NSE_Inf_Qe_Vg
2.0,0.0,0.352,0.0,1.0368000000000002,1.56,2777.78,1.0,0.0,0.3507682568977171,1.603598489,1001.729235,0.3611046614228954,5.0180706e-317,1.143349e-317,0.30119037431040574,3.258178667296577,276594.0709626224,1.6666878833987804,2.111404536957022,819.1944782285337,1.666688921956378,1.249301e-317,0.3634962370351131,2.8417140700279444,1.1260606317201508e6,0.8093920840845449,1.4779173820427782,4373.105355521281,0.8093929051084872,0.999025629858913,0.9956486798675867,0.9983324104993553,0.9998000771288534,-7.548866505313657,0.2237891062716803,-4.720666920190109,0.8996898713863744,0.989364986559204,0.9893649882277784,NaN,NaN
3.0,0.0,0.42600000000000005,0.0,0.2502,1.37,6250.0,1.0,0.0,0.23175692804140255,1.996444099,4841.225167,0.237850486331046,5.018071e-317,1.127963e-317,0.18132443843579127,3.36614570110566,399418.23308841494,0.6045564762791685,2.1324851315700353,692.9084401904815,0.6045536077807702,5.012052e-317,0.23826402540937697,0.8473004617606497,6518.619853849714,0.10805876946604633,2.7811436809618275,4196.867941816841,0.10805765139101339,0.9889908770654343,0.9862556982029977,0.9982178736676462,0.9969925142932072,-2.7057839618055084,-0.508111226900466,0.05287530752141578,0.01044603702287572,0.9786799738762184,0.9786801814999875,NaN,NaN
4.0,0.0,0.13999999999999996,0.0,3.3696,1.53,1960.78,1.0,0.0,0.3198896555136614,1.653746361,770.5191115,0.33593139699603175,5.0180716e-317,1.127925e-317,0.3098014329322715,3.585707997133572,2.517076211743764e6,2.799760117129185,1.9652390425588895,1332.6303675796448,2.7997501181635305,1.2493013e-317,0.2913940480837326,1.778534248247437,8827.857730897547,3.1718837435501213,2.5788379590808774,799.0366347413338,3.173729667519222,0.8896961333703499,0.891304212122252,0.9434915992444065,0.9443510040655697,-14.776765584486647,0.6608557921507613,0.9851526243996472,0.10354850659698378,0.999274112085706,0.9992741090871685,NaN,NaN
5.0,0.0,0.37,0.0,1.6272,1.18,3846.15,1.0,0.0,0.25953687715238316,2.744735173,26151.11618,0.3155227776230362,5.018073e-317,1.1354167e-317,0.21181293282626304,2.36445058897041,2974.8220590315236,1.3680518361671763,2.484247625916727,450.1759068931166,1.3680524562702276,1.2493e-317,0.23515863030263248,1.723452728699094,5016.060003026083,1.1701864676376836,2.400322111984317,612.9633747084611,1.1701869559076552,0.051606640826264205,0.10057447729402424,0.7177717707436237,0.7295043040408627,0.6263122640638481,NaN,-0.41888695459918823,NaN,0.9918772877558987,0.9918772631684596,NaN,NaN
6.0,0.0,0.3,0.0,2.9448,1.24,1136.36,1.0,0.0,0.19365630630476252,2.437820913,2802.779917,0.23578309156761043,5.0180736e-317,1.1278876e-317,0.2526638904644639,3.521454857879916,746017.1067450764,2.055222729789681,1.3079032257124827,1809.9741112707761,2.055236546548085,5.0120534e-317,0.36816599509685277,2.350962476438695,258681.21744365458,0.5569384780004383,2.1737012232479143,3535.678266006266,0.556937751044512,0.7738614689725326,0.7741314037293276,0.8949531477948117,0.895005656900118,-2.5048119140236578,0.9443331435494953,0.5648156443574162,0.19479635947876933,0.9950159376121646,0.9950161268709163,NaN,NaN
7.0,0.0,0.3,0.0,25.128,1.46,591.72,1.0,0.0,0.5703518735615761,1.78577753,296.3762933,0.6882267390628014,5.0180756e-317,1.1354167e-317,0.6035458280688835,0.7498395370040974,24.260186847555254,22.683944108849115,1.8473425341703393,435.44409250782024,22.683902595482714,1.2493023e-317,0.6308357777820626,1.4312441740688222,1084.6673568172419,21.867510181853362,2.0834508501631106,408.44661513818653,21.86750745647938,0.9585871785194746,0.958801635636295,0.9915678699870502,0.9916263676774983,-0.4583381462135258,0.659506565603132,0.7807722221670808,0.46249621858990464,0.9971868181149228,0.9971869710702098,NaN,NaN
8.0,0.0,0.33,0.0,30.060000000000002,1.46,520.8299999999999,1.0,0.0,0.5996957520834086,1.785777829,260.8859344,0.7407118406162142,5.018076e-317,1.1278876e-317,1.252096784581751,3.234147297069284,589866.2466995078,12.749944520300858,2.6422479228594815,1408.9922300101805,12.749592821752941,5.2940043e-317,1.4879591163570163,2.0208417586023577,576932.4661138752,1.1495206133064628,1.7377034022713815,34463.83379482172,1.1497130931067994,0.9493472269744214,0.9493781822856202,0.9839240901506031,0.9839275231119291,-10.435565564496816,0.5240623981463779,-3.9521393607266733,-0.04836712861064674,0.968733999031242,0.9687332707039584,NaN,NaN
9.0,0.0,0.43,0.0,10.799999999999999,2.25,1000.0,1.0,0.0,0.9955409142491464,0.962608489,156.9465223,1.0612738411708404,5.0180765e-317,1.127876e-317,2.940257050966488,1.4043204120039605,562.0468679946499,59.83437926359536,2.263676663459071,1483.3486722500247,59.83441227959296,1.358789e-317,3.3512167036843405,2.6856460419525763,1.222314737644619e6,26.196477588185395,2.3327440086590507,3987.7070707349603,26.199528706803076,-0.4176217071298147,-0.4060135097047872,-0.47099291911771957,-0.4583511379212617,0.00020144426029061746,0.8484948381848544,-26.474398072248782,0.1745900599360719,0.991590948345948,0.9915909330477263,NaN,NaN
10.0,0.0,0.42,0.0,7.5600000000000005,2.24,1098.9,1.0,0.0,0.8668422008758712,0.968082296,173.3656132,0.9176419449218194,5.018077e-317,1.1278876e-317,0.7879008294353101,3.9447155923217476,9.664442815648578e6,12.81036360882494,1.6059643999182054,1007.9421931398199,12.810470443770697,1.358789e-317,0.926355876556987,2.9612258486436804,1.0130821159412779e6,8.46415964809508,2.6624760614906,951.1552093403591,8.464169027066847,0.9933901132201277,0.9971626017435331,0.9701652651582775,0.9794501811832866,-77.67506285470539,0.2506023788347932,-26.252761916977594,0.9103517933388474,0.9889009257344629,0.9889005816935471,NaN,NaN
11.0,0.0,0.32999999999999996,0.0,4.32,2.21,3030.2999999999997,1.0,0.0,1.0019113151062584,0.98489779,485.8352136,1.0131845053643185,5.018375e-317,1.1278876e-317,0.8625307726348299,1.3626263492273563,295.84704444110383,11.521503447270604,1.768994572615728,1296.753896675616,11.521434713060685,5.294005e-317,1.010024165066884,1.1230777388665125,4482.455603642156,6.108794076101277,1.8290053784581055,2889.822482846894,6.109273314002586,0.9949057718364852,0.9961624136615058,0.9911974670549246,0.9928894360390775,0.7831060482944747,0.8034029553525113,0.9848151222554284,0.8585219888285209,0.9907326175358464,0.9907328222452977,NaN,NaN
