Id,Se_Ini[-],THETAs,THETAr,Ks[cm/h],N,Hvg[cm],Km,Kr_THETAini_Vg[-],Sorptivity_Hydro_Vg[mm s-0.5],SIGMA[-],Hkg[mm],Sorptivity_Hydro_Kg[mm s-0.5],Time_TransStead_Hydro_Vg[min],Time_TransStead_Hydro_Kg[min],Sorptivity_BestSorpt_Kg[mm s-0.5],SIGMA_Best[-],Hkg_Best[-],Ks_Best_Kg[cm/h],N_Best[-],Hvg_Best[cm],Ks_Best_Vg[cm/h],Time_TransStead_Best_Vg[min],Sorptivity_Qe_Kg[mm s-0.5],Sigma_Qe[-],Hkg_Qe[cm],Ks_Qe_Kg[cm/h],N_Qe[-],Hvg_Qe[cm],Ks_Qe_Vg[cm/h],NSE_Hydro_Inf_BestSorpt_Kg,NSE_Hydro_Inf_Qe_Kg,NSE_Hydro_Inf_BestSorpt_Vg,NSE_Hydro_Inf_Qe_Vg,NSE_BestSorpt_Kg,NSE_BestSorpt_Vg,NSE_Qe_Kg,NSE_Qe_Vg,NSE_Inf_BestSorpt_Kg,NSE_Inf_BestSorpt_Vg,NSE_Inf_Qe_Kg,NSE_Inf_Qe_Vg
2.0,0.0,0.352,0.0,1.0368000000000002,1.56,2777.78,1.0,0.0,0.3425826708480241,1.603598489,1001.729235,0.34573550114621243,4.9769303e-317,4.9769303e-317,0.30119036120591897,2.812104291472384,630389.3582094943,1.666689003877082,1.8516066014381847,834.9864747936534,1.6666882663930278,4.9769303e-317,0.36349608563838387,0.8863842664033877,2777.594396683146,0.8093952398815901,2.3129116229012214,1817.9075550589685,0.8093937835439814,0.9944014141757471,0.9983099604201042,0.9907720365081386,0.9962386237957531,-8.188532123969342,0.4827076173381187,0.4351153068569517,0.4782438012175384,0.989364992333039,0.989364987409127,NaN,NaN
3.0,0.0,0.42600000000000005,0.0,0.2502,1.37,6250.0,1.0,0.0,0.19050058582198406,1.996444099,4841.225167,0.2077857018175985,4.9769313e-317,4.9769313e-317,0.1813247347865594,1.7787481486874945,674.3543705930504,0.6045537655971701,2.53322043334687,457.21241691858614,0.6045543999743982,4.9769313e-317,0.23826411534129194,1.6444942799561044,42564.80142183652,0.10805765528108223,2.4332221301093724,4587.7528785810155,0.10805671298071065,0.956796482597603,0.9621798263216499,0.8573511617857327,0.8683325631991086,0.44368103976884543,-0.9768812551957198,0.9668156459045175,0.15644559373764955,0.978680174323972,0.9786801026635474,NaN,NaN
4.0,0.0,0.13999999999999996,0.0,3.3696,1.53,1960.78,1.0,0.0,0.31437988286472546,1.653746361,770.5191115,0.3200318080073788,4.9769317e-317,4.9769317e-317,0.30980135089841343,1.601928673484895,745.2604362571974,2.799761198034445,2.117240732391814,1067.2698213738865,2.7997799002525956,4.9769317e-317,0.2913074434534929,1.1720564694322873,1978.331424864346,3.173717028250713,2.7110974471489944,645.528781490134,3.17372107659496,0.9431019673865185,0.943967744717086,0.9573898191813215,0.9580757445180523,0.9991278030216965,0.4845211104646806,0.5393825868588201,-0.05583321867997715,0.999274112083124,0.9992741186297212,NaN,NaN
5.0,0.0,0.37,0.0,1.6272,1.18,3846.15,1.0,0.0,0.10731972448740723,2.744735173,26151.11618,0.0744241199130708,4.9769273e-317,4.9769273e-317,0.2118117830676007,1.0360759272704625,69.58774432283936,1.3680636544130071,2.2245312876804113,363.12969641039365,1.368051980204721,4.9769273e-317,0.23515852433071746,1.0951264329260575,1126.9497307288757,1.1701853727067226,2.133102167758861,551.2662467801198,1.170185831582003,0.8595288545088562,0.8594980823571156,0.9168087073450522,0.9166542753039991,-2.2841379911007347,NaN,-1.8428076044782185,NaN,0.9918769532645986,0.9918772839705835,NaN,NaN
6.0,0.0,0.3,0.0,2.9448,1.24,1136.36,1.0,0.0,0.12551157308133873,2.437820913,2802.779917,0.10979622389531869,4.9769273e-317,4.9769273e-317,0.25266098762252776,3.0369311748262504,1.4959260237729412e6,2.055246792731168,2.1412070279631683,444.66993264936536,2.055264085816007,4.9769273e-317,0.3681660352645105,2.364642373091563,840968.9411391782,0.5569375931406053,2.079786706059116,3622.726215385028,0.5569468897772436,0.9855455521481256,0.9855444662220425,0.9781915293165273,0.9781898343006876,-2.5748305783042245,-0.23468007934811952,0.004796026906421225,0.24051636721999103,0.9950162654854509,0.9950165392787756,NaN,NaN
7.0,0.0,0.3,0.0,25.128,1.46,591.72,1.0,0.0,0.6146776018890252,1.78577753,296.3762933,0.6427130864363165,4.976928e-317,4.976928e-317,0.6035493798848146,1.8784977137668941,401.5345485618572,22.683874041654292,2.1996657142504157,222.27584478021228,22.683933733663345,4.976928e-317,0.6308361141556669,1.1552703454404076,606.2606019939495,21.86748695627392,1.9133573301007325,308.40437858215256,21.86745861631699,0.9751657001658582,0.9753829834239544,0.9828709687040569,0.9830205581435487,0.9784126645935054,0.1781104316813532,0.41652302015125453,0.5138781342056166,0.997187056884105,0.9971868555269662,NaN,NaN
8.0,0.0,0.33,0.0,30.060000000000002,1.46,520.8299999999999,1.0,0.0,0.6615293676946269,1.785777829,260.8859344,0.6917232830277565,4.976928e-317,4.976928e-317,1.2519504117816498,2.8499342169904742,1.865592826817802e6,12.756686399250567,2.791117207892596,1230.820893418335,12.752458698374012,4.976928e-317,1.4879590355768693,1.3535802937654,91649.3957734284,1.1495256455565572,2.6835871976550254,19890.65916492976,1.1495067998687203,0.964512895758674,0.9645300476662322,0.9720762686878116,0.9720882666181556,-12.432656968371173,0.46991025417687804,-1.0712114556113417,0.2895647476508268,0.9687475817141573,0.9687390674642193,NaN,NaN
9.0,0.0,0.43,0.0,10.799999999999999,2.25,1000.0,1.0,0.0,1.0717743638879018,0.962608489,156.9465223,1.0320436953836305,4.9773463e-317,4.9769283e-317,2.94012339786979,1.0788135007774688,286.81451230649725,59.8486964831552,1.8307645471443095,1855.3029133576183,59.83717391903473,4.9769283e-317,3.3511927870080025,2.4036472770448016,1.4622060327386975e6,26.199389134910387,2.5250458275731544,3580.6799067363663,26.19938789730902,-0.4413922131917769,-0.42934076910507435,-0.40906920548285775,-0.3976143139456687,0.7320344267093427,0.4470925625146716,-26.50524487818116,0.35303376178187723,0.9915870345998782,0.9915902637453664,NaN,NaN
10.0,0.0,0.42,0.0,7.5600000000000005,2.24,1098.9,1.0,0.0,0.9266177073581126,0.968082296,173.3656132,0.8924518941308194,4.9773413e-317,4.9773413e-317,0.787900693860818,0.7795110494280615,58.30184249174482,12.810368708150037,2.3326248572525703,448.1624020348995,12.810372919322242,4.976929e-317,0.9263559977400397,2.2323396783660816,96024.04621258934,8.464154399367294,2.160866662417848,1024.7252112940264,8.464154762313226,0.9839140688597227,0.9903544842679016,0.9957671070582013,0.9986180087861175,0.30339464886758966,0.5916849005658766,-9.513904681404039,0.9978482445743997,0.9889009076627926,0.9889009188270146,NaN,NaN
11.0,0.0,0.32999999999999996,0.0,4.32,2.21,3030.2999999999997,1.0,0.0,1.0228569919626758,0.98489779,485.8352136,0.9857447388114579,4.976929e-317,4.976929e-317,0.8625337339558031,2.7542960672085504,585114.4886186013,11.521375467459972,2.3714168464434713,746.978858834895,11.521522308634076,4.976929e-317,1.0100220639178348,0.9182762673563384,3200.8026835897354,6.108918053329806,2.0990665512330917,2231.3498261517025,6.108940922774549,0.9841644347849412,0.9864937506845398,0.9972872636061398,0.9981761309778459,-28.611970744135142,0.01868064423610527,0.8970396059217203,0.9736232224276287,0.990732917366324,0.9907325746783084,NaN,NaN
