Se,Diff,Kunsat,H,DθDh
0.0001,1.9342872930579763e-8,6.075205429481393e-16,5629.984481079626,3.140797880069257e-8
0.0011008008008008008,1.4803555586559571e-6,8.13249843330238e-13,2989.9851902727632,5.493611575779828e-7
0.0021016016016016017,4.895364266716794e-6,5.874931833365806e-12,2468.502082011264,1.2001010575063875e-6
0.0031024024024024024,1.0132435118234673e-5,1.951534112548312e-11,2187.0982622089205,1.926026754453394e-6
0.004103203203203203,1.714442750759434e-5,4.6429269636363066e-11,1999.2347629025644,2.7081259852973586e-6
0.005104004004004004,2.5908975318530782e-5,9.16176579916128e-11,1860.4243073255907,3.5361359090911416e-6
0.0061048048048048045,3.6415246421820994e-5,1.6035375506456175e-10,1751.501231925456,4.403478510266883e-6
0.007105605605605606,4.865885824096148e-5,2.581605066617278e-10,1662.5460398663806,5.3055192002924115e-6
0.008106406406406407,6.263943672285218e-5,3.907941621738287e-10,1587.7955429636372,6.2387879364703605e-6
0.009107207207207207,7.835927972973329e-5,5.642317545944876e-10,1523.6216940922109,7.200573519059427e-6
0.010108008008008007,9.58225575731663e-5,7.846611857444236e-10,1467.6013638932786,8.188689653219573e-6
0.01110880880880881,0.00011503480326569225,1.0584731619579317e-9,1418.040772735174,9.201329788109514e-6
0.01210960960960961,0.00013600257132876552,1.3922544991323907e-9,1373.712337795474,1.0236971886118442e-5
0.01311041041041041,0.00015873320053208596,1.7927824741030048e-9,1333.699750706165,1.129431314994884e-5
0.014111211211211212,0.00018323464374086172,2.2670199963795896e-9,1297.3021018750371,1.237222366959005e-5
0.015112012012012012,0.00020951534275208424,2.8221114368695864e-9,1263.9720532075573,1.346971252701498e-5
0.016112812812812814,0.00023758413424683698,3.46537899218794e-9,1233.2745660744122,1.4585902392739744e-5
0.017113613613613615,0.00026745017783784387,4.204319492246227e-9,1204.8585278538183,1.5720010082757632e-5
0.018114414414414415,0.00029912290016427664,5.0466015795422105e-9,1178.4367444888915,1.6871331405153684e-5
0.019115215215215215,0.0003326119508708421,6.000063203695038e-9,1153.7715167134747,1.803922916174755e-5
0.020116016016016015,0.0003679271675394244,7.07270938603587e-9,1130.6640373203852,1.9223123514732058e-5
0.021116816816816816,0.0004050785474668156,8.272710217605625e-9,1108.9464615796223,2.0422484156071813e-5
0.022117617617617616,0.0004440762247479282,9.608399060493383e-9,1088.4758847793316,2.1636823871729266e-5
0.02311841841841842,0.0004849304515197994,1.1088270927591073e-8,1069.129704456643,2.2865693199591416e-5
0.02411921921921922,0.0005276515825037599,1.2720981019912347e-8,1050.8020040028127,2.410867595535298e-5
0.02512002002002002,0.0005722500621872682,1.4515343403880096e-8,1033.4007005002495,2.5365385454741925e-5
0.02612082082082082,0.0006187364141370072,1.6480329813624166e-8,1016.8452718701596,2.663546129996305e-5
0.02712162162162162,0.0006671212320464,1.8625068565479766e-8,1001.0649284014188,2.7918566627458718e-5
0.02812242242242242,0.000717415172205028,2.0958843573654412e-8,985.9971288916041,2.9214385735997013e-5
0.029123223223223225,0.0007696289471413711,2.349109345749587e-8,971.5863667237504,3.052262203071846e-5
0.030124024024024025,0.0008237733202398366,2.6231410732029527e-8,957.7831693519126,3.184299623152691e-5
0.031124824824824825,0.0008798591011712074,2.91895410744629e-8,944.5432679598172,3.317524480409171e-5
0.032125625625625626,0.0009378971420059256,3.2375382660239676e-8,931.8269039024322,3.451911857946053e-5
0.03312642642642643,0.0009978983339031194,3.579898556296006e-8,919.5982459115386,3.587438153437742e-5
0.034127227227227226,0.0010598736042875402,3.947055121314522e-8,907.8248976199311,3.72408097092651e-5
0.03512802802802803,0.001123833914441342,4.3400431911347775e-8,896.4774792126143,3.8618190244705455e-5
0.03612882882882883,0.0011897902574501964,4.759913039160904e-8,885.5292702876235,4.000632052040609e-5
0.03712962962962963,0.0012577536564530424,5.207729943166771e-8,874.955903550284,4.140500738318624e-5
0.03813043043043043,0.001327735163152841,5.6845741506685446e-8,864.7351009518559,4.281406645260452e-5
0.03913123123123123,0.0013997458565524925,6.191540848357681e-8,854.8464454486264,4.423332149456867e-5
0.040132032032032035,0.0014737968418854226,6.72974013533002e-8,845.2711827986366,4.566260385468522e-5
0.04113283283283283,0.0015498992497150566,7.300296999872404e-8,835.9920488036439,4.710175194429275e-5
0.042133633633633635,0.001628064235181083,7.904351299588723e-8,826.9931181992051,4.855061077310352e-5
0.04313443443443443,0.0017083029773735754,8.543057744667077e-8,818.2596720378704,5.0009031523211255e-5
0.044135235235235236,0.0017906266788188902,9.217585884107691e-8,809.7780809318551,5.147687115992081e-5
0.04513603603603603,0.0018750465650632486,9.929120094744941e-8,801.535701947054,5.2953992075444885e-5
0.046136836836836836,0.0019615738843419385,1.0678859572911768e-7,793.5207872891848,5.44402617620201e-5
0.04713763763763764,0.002050219907323854,1.1468018328607305e-7,785.7224032104043,5.593555251142047e-5
0.04813843843843844,0.0021409959269220948,1.2297825182038382e-7,778.1303578026834,5.743974113821781e-5
0.04913923923923924,0.0022339132581628346,1.3169523762416548e-7,770.735136542052,5.895270872445215e-5
0.05014004004004004,0.0023289832381056296,1.4084372508901561e-7,763.5278446128872,6.047434038365017e-5
0.05114084084084084,0.002426217225809048,1.5043644673589589e-7,756.5001551797361,6.200452504236542e-5
0.052141641641641645,0.0025256266023363522,1.6048628326451457e-7,749.6442628904922,6.354315523761722e-5
0.05314244244244244,0.00262722277079679,1.7100626362136645e-7,742.9528419928824,6.509012692878849e-5
0.054143243243243246,0.0027310171564181155,1.820095650855798e-7,736.4190085294003,6.664533932269239e-5
0.05514404404404404,0.0028370212066471147,1.9350951337185252e-7,730.0362861464372,6.82086947106569e-5
0.056144844844844846,0.0029452463912747395,2.0551958274976627e-7,723.7985751135654,6.978009831660122e-5
0.05714564564564564,0.00305570420258312,2.1805339617881242e-7,717.7001242004524,7.135945815517168e-5
0.05814644644644645,0.0031684061555120125,2.3112472545853404e-7,711.7355051029747,7.294668489910961e-5
0.05914724724724725,0.003283363787842566,2.447474913932095e-7,705.8995891481079,7.454169175509738e-5
0.06014804804804805,0.0034005886603963487,2.5893576397054485e-7,700.1875260398599,7.614439434740814e-5
0.06114884884884885,0.0035200923572480244,2.737037625538662e-7,694.5947244368479,7.775471060874246e-5
0.06214964964964965,0.003641886485949995,2.8906585608735836e-7,689.1168341766147,7.93725606776991e-5
0.06315045045045045,0.0037659826777679943,3.0503656331390206e-7,683.749729983107,8.099786680237461e-5
0.06415125125125125,0.0038923925879259702,3.2163055300508945e-7,678.4894965122918,8.263055324963191e-5
0.06515205205205205,0.0040211278958595525,3.3886264420304694e-7,673.332414607075,8.427054621962279e-5
0.06615285285285286,0.004152200305477002,3.5674780647369004e-7,668.2749486468724,8.591777376518137e-5
0.06715365365365365,0.004285621545426732,3.753011601710617e-7,663.3137348895962,8.757216571574143e-5
0.06815445445445445,0.004421403369370779,3.945379767124417e-7,658.4455707147356,8.923365360545908e-5
0.06915525525525526,0.004559557556263456,4.1447367886391853e-7,653.6674046858197,9.090217060525024e-5
0.07015605605605606,0.004700095910634566,4.3512384103613067e-7,648.9763273590196,9.257765145847503e-5
0.07115685685685685,0.00484303026287674,4.565041895899148e-7,644.3695627721414,9.426003242002316e-5
0.07215765765765766,0.00498837246953624,4.786306031515791e-7,639.8444605548893,9.594925119857309e-5
0.07315845845845846,0.005136134413607045,5.015191129376217e-7,635.3984886071308,9.764524690182531e-5
0.07415925925925926,0.005286328004827564,5.25185903088576e-7,631.0292262971772,9.934795998450481e-5
0.07516006006006005,0.005438965179979854,5.496473110118412e-7,626.7343581366713,0.00010105733219896748
0.07616086086086087,0.005594057903190903,5.749198277332542e-7,622.5116678928641,0.00010277330654824195
0.07716166166166166,0.005751618166235726,6.010200982572216e-7,618.3590331027381,0.00010449582724135745
0.07816246246246246,0.005911657988842147,6.279649219352217e-7,614.2744199567537,0.00010622483965081587
0.07916326326326327,0.006074189418996923,6.557712528425202e-7,610.255878522939,0.00010796029027208255
0.08016406406406407,0.006239224533252904,6.844562001628853e-7,606.3015382847211,0.00010970212668497038
0.08116486486486486,0.006406775437037501,7.140370285812197e-7,602.409603968259,0.00011145029751680997
0.08216566566566566,0.006576854264961824,7.445311586839006e-7,598.5783516371973,0.00011320475240730035
0.08316646646646647,0.006749473181130571,7.759561673667072e-7,594.8061250346839,0.00011496544197494398
0.08416726726726727,0.006924644379452602,8.083297882501927e-7,591.0913321542445,0.00011673231778497364
0.08516806806806806,0.007102380083952061,8.416699121024275e-7,587.4324420226541,0.00011850533231869607
0.08616886886886888,0.007282692549079683,8.759945872688652e-7,583.8279816794131,0.00012028443894416016
0.08716966966966967,0.007465594060024977,9.113220201094077e-7,580.2765333386642,0.00012206959188809131
0.08817047047047047,0.0076510969330279835,9.4767057544234e-7,576.7767317206017,0.00012386074620901344
0.08917127127127127,0.007839213515691907,9.850587769952405e-7,573.3272615404497,0.00012565785777150082
0.09017207207207208,0.008029956187295587,1.0235053078626108e-6,569.926855144066,0.00012746088322149586
0.09117287287287287,0.008223337359106169,1.0630290109702248e-6,566.574290280084,0.00012926977996264162
0.09217367367367367,0.008419369474691818,1.1036488895460467e-6,563.2683879993182,0.00013108450613357177
0.09317447447447448,0.008618065010234792,1.1453841075977307e-6,560.0080106728651,0.00013290502058611482
0.09417527527527528,0.008819436474844122,1.1882539903964545e-6,556.7920601210147,0.0001347312828643574
0.09517607607607607,0.009023496410868786,1.2322780249672152e-6,553.6194758456586,0.0001365632531845348
0.09617687687687687,0.009230257394210467,1.2774758605853393e-6,550.4892333594642,0.0001384008924156997
0.09717767767767768,0.009439732034636746,1.3238673092792624e-6,547.4003426055729,0.00014024416206113278
0.09817847847847848,0.009651932976094032,1.3714723463394266e-6,544.3518464620433,0.0001420930242404602
0.09917927927927928,0.009866872897020504,1.4203111108332952e-6,541.3428193256809,0.0001439474416724458
0.10018008008008009,0.010084564510659238,1.470403906126397e-6,538.3723657702981,0.0001458073776584206
0.10118088088088088,0.010305020565371373,1.5217712004093601e-6,535.4396192747881,0.00014767279606632387
0.10218168168168168,0.010528253844948782,1.5744336272308258e-6,532.5437410167309,0.0001495436613153285
0.10318248248248248,0.010754277168927646,1.628411986036332e-6,529.6839187275581,0.00015141993836101844
0.10418328328328329,0.010983103392901247,1.683727242712919e-6,526.8593656055693,0.00015330159268109677
0.10518408408408408,0.011214745408833389,1.7404005301396134e-6,524.069319283354,0.00015518859026160078
0.10618488488488488,0.011449216145371569,1.7984531487436283e-6,521.3130408464068,0.00015708089758360153
0.10718568568568569,0.011686528568160411,1.8579065670622273e-6,518.5898138999554,0.0001589784816103592
0.10818648648648649,0.011926695680154966,1.9187824223102946e-6,515.8989436811902,0.000160881309774927
0.10918728728728729,0.012169730521934588,1.981102520953578e-6,513.2397562143033,0.00016278934996817398
0.11018808808808808,0.012415646172016471,2.044888839287448e-6,510.61159750590036,0.00016470257052721162
0.11118888888888889,0.012664455747169567,2.1101635240212584e-6,508.01383277850965,0.00016662094022420725
0.11218968968968969,0.012916172402728807,2.176948892868293e-6,505.445845740056,0.00016854442825556956
0.11319049049049049,0.013170809332909232,2.245267435141142e-6,502.9070378873175,0.00017047300423148686
0.1141912912912913,0.013428379771120791,2.3151418123526636e-6,500.3968278414932,0.00017240663816580693
0.1151920920920921,0.013688896990282662,2.386594858822256e-6,497.9146507141401,0.00017434530046624117
0.11619289289289289,0.01395237430313889,2.459649582287788e-6,495.459957501836,0.00017628896192488445
0.11719369369369369,0.0142188250625733,2.534329164522704e-6,493.03221450804335,0.00017823759370902938
0.1181944944944945,0.014488262661925549,2.6106569619587696e-6,490.6309027907145,0.00018019116735227677
0.1191952952952953,0.014760700535306882,2.6886565063139805e-6,488.2555176343068,0.00018214965474591427
0.12019609609609609,0.015036152157916838,2.7683515052260026e-6,485.90556804491746,0.00018411302813056528
0.1211968968968969,0.015314631046359758,2.8497658428908476e-6,483.5805762673513,0.00018608126008809258
0.1221976976976977,0.015596150758962488,2.932923580707017e-6,481.28007732299574,0.00018805432353374645
0.1231984984984985,0.015880724896091717,3.017848957924799e-6,479.00361856744564,0.00019003219170854718
0.12419929929929929,0.01616836710047239,3.10456639230103e-6,476.75075926687873,0.00019201483817189702
0.1252001001001001,0.016459091057506436,3.193100480759117e-6,474.5210701922445,0.00019400223679440982
0.12620090090090091,0.01675291049559193,3.2834760000542895e-6,472.3141332303871,0.00019599436175094746
0.1272017017017017,0.017049839186442862,3.375717907444223e-6,470.1295410112578,0.00019799118751386328
0.1282025025025025,0.017349890945409775,3.4698513413649327e-6,467.9668965504428,0.0001999926888464359
0.1292033033033033,0.01765307963180056,3.5659016221118695e-6,465.82581290625535,0.0002019988407964916
0.1302041041041041,0.01795941914920221,3.66389425252641e-6,463.70591285069077,0.0002040096186902106
0.1312049049049049,0.01826892344580312,3.7638549186874966e-6,461.60682855359124,0.00020602499812610243
0.1322057057057057,0.01858160651471621,3.865809490608618e-6,459.52820127938577,0.00020804495496915107
0.1332065065065065,0.01889748239430247,3.969784022940049e-6,457.4696810958136,0.00021006946534512591
0.13420730730730732,0.019216565168495618,4.075804755676278e-6,455.43092659408285,0.00021209850563503986
0.1352081081081081,0.01953886896712729,4.18389811486882e-6,453.41160461991717,0.00021413205246976789
0.1362089089089089,0.01986440796625318,4.294090713344207e-6,451.411390015006,0.00021617008272480407
0.13720970970970972,0.020193196388479755,4.406409351427281e-6,449.4299653683705,0.00021821257351516393
0.1382105105105105,0.020525248503292258,4.520881017669741e-6,447.46702077720806,0.00022025950219041633
0.13921131131131131,0.020860578627383025,4.637532889583973e-6,445.52225361677483,0.00022231084632985345
0.14021211211211212,0.02119920112498134,4.756392334382172e-6,443.5953683189163,0.00022436658373778032
0.1412129129129129,0.021541130408183534,4.877486909720727e-6,441.6860761588499,0.0002264266924389333
0.14221371371371372,0.021886380937284646,5.000844364449891e-6,439.79409504984693,0.0002284911506740102
0.1432145145145145,0.022234967221110784,5.126492639368801e-6,437.91914934545963,0.00023055993689531954
0.1442153153153153,0.022586903817352427,5.254459867985727e-6,436.0609696489711,0.00023263302976253783
