Se,Diff,Kunsat,H,DθDh
0.0001,5.610800016795043e-12,1.126266774226251e-23,2.426785505075936e7,2.007319403391583e-12
0.0011008008008008008,1.0638493790828235e-9,9.851635312818957e-20,4.886517882866737e6,9.260366652008903e-11
0.0021016016016016017,4.616964100503417e-9,1.2528650741818478e-18,3.00749005124483e6,2.7136123368280897e-10
0.0031024024024024024,1.1336673507135425e-8,5.943399569588315e-18,2.213512658782473e6,5.242630976227264e-10
0.004103203203203203,2.1765173499782025e-8,1.841166113765909e-17,1.7632037769202418e6,8.459230126441895e-10
0.005104004004004004,3.638544293310398e-8,4.4875824584834814e-17,1.4694569459877987e6,1.233345562601525e-9
0.0061048048048048045,5.564507781818179e-8,9.374168509901104e-17,1.261249521341463e6,1.6846357085762104e-9
0.007105605605605606,7.996798081798183e-8,1.7581071361127231e-16,1.1052818869267628e6,2.1985138528311945e-9
0.008106406406406407,1.0976112257801801e-7,3.044867253442819e-16,983729.4359960553,2.774085379163768e-9
0.009107207207207207,1.4541886231400198e-7,4.95982292403059e-16,886134.1949807518,3.4107149822977414e-9
0.010108008008008007,1.873259025526229e-7,7.695257256457753e-16,805931.0671099793,4.1079515174341836e-9
0.01110880880880881,2.3585941247688676e-7,1.1475692447238675e-15,738778.6136887611,4.865479959746463e-9
0.01210960960960961,2.913906128596575e-7,1.6559988146646163e-15,681684.6782391825,5.68308909615491e-9
0.01311041041041041,3.5428599527994297e-7,2.32434602933115e-15,632516.3929466216,6.560648911607535e-9
0.014111211211211212,4.249082833089404e-7,3.186002351923794e-15,589710.2519621531,7.49809424074543e-9
0.015112012012012012,5.036172059140846e-7,4.2784359712754675e-15,552092.7054515799,8.495412628942932e-9
0.016112812812812814,5.907701306343375e-7,5.6434114942409246e-15,518764.8919929679,9.552635114069377e-9
0.017113613613613615,6.867225897291494e-7,7.327212665200427e-15,489026.1705291629,1.0669829090798305e-8
0.018114414414414415,7.918287231012032e-7,9.380868281055728e-15,462321.9716909932,1.1847092694889226e-8
0.019115215215215215,9.064416554439943e-7,1.1860381452351348e-14,438207.3678245482,1.3084550319503888e-8
0.020116016016016015,1.0309138206641758e-6,1.482696234708715e-14,416321.0792001708,1.4382348989690277e-8
0.021116816816816816,1.1655972435079923e-6,1.8347264542528885e-14,396366.5751946264,1.5740655397666167e-8
0.022117617617617616,1.3108437860630947e-6,2.2493625101233896e-14,378098.10154541035,1.7159653454047205e-8
0.02311841841841842,1.4670053651440868e-6,2.7344308480123016e-14,361310.1928313397,1.863954224696193e-8
0.02411921921921922,1.6344341453260557e-6,3.298375437540018e-14,345829.6929448332,2.0180534327261136e-8
0.02512002002002002,1.8134827114451653e-6,3.9502829601162444e-14,331509.6082499741,2.1782854257090005e-8
0.02612082082082082,2.00450422365986e-6,4.6999084095479246e-14,318224.318785887,2.344673737312834e-8
0.02712162162162162,2.207852557599889e-6,5.5577011144346024e-14,305865.808721042,2.51724287262926e-8
0.02812242242242242,2.4238824316870345e-6,6.534831191117269e-14,294340.67078879906,2.6960182167618555e-8
0.029123223223223225,2.652949523357569e-6,7.643216435717279e-14,283567.7048222114,2.881025955610356e-8
0.030124024024024025,2.895410575633537e-6,8.895549663616077e-14,273475.9768741552,3.0722930068975336e-8
0.031124824824824825,3.151623495261662e-6,1.0305326504574367e-13,264003.2387223319,3.269846959850378e-8
0.032125625625625626,3.4219474434521373e-6,1.1886873661567923e-13,255094.6317843689,3.473716022235625e-8
0.03312642642642643,3.706742920096302e-6,1.3655377641315328e-13,246701.6172844314,3.683928973677127e-8
0.034127227227227226,4.006371842217206e-6,1.562691396440597e-13,238781.08775288487,3.90051512436692e-8
0.03512802802802803,4.321197617300529e-6,1.78184768628666e-13,231294.6248767467,4.12350427842684e-8
0.03612882882882883,4.651585212066905e-6,2.0248009472973673e-13,224207.87624356302,4.352926701299015e-8
0.03712962962962963,4.997901217172697e-6,2.293443453108809e-13,217490.02926936108,4.588813090640086e-8
0.03813043043043043,5.360513908263316e-6,2.5897685580270105e-13,211113.36502741778,4.831194550274073e-8
0.03913123123123123,5.739793303751708e-6,2.915873869543662e-13,205052.8781286808,5.0801025668254564e-8
0.040132032032032035,6.136111219647583e-6,3.273964473481754e-13,199285.95148827176,5.335568988708436e-8
0.04113283283283283,6.549841321726587e-6,3.6663562125493396e-13,193792.07692375797,5.597626007194417e-8
0.042133633633633635,6.9813591752935e-6,4.0954790190810777e-13,188552.61420253362,5.866306139318354e-8
0.04313443443443443,7.431042292765736e-6,4.563880302750091e-13,183550.58248727897,6.141642212416309e-8
0.044135235235235236,7.899270179278882e-6,5.074228394036912e-13,178770.479195299,6.423667350114785e-8
0.04513603603603603,8.386424376493396e-6,5.629316044245436e-13,174198.122146974,6.712414959615023e-8
0.046136836836836836,8.89288850476346e-6,6.232063982860778e-13,169820.51157445525,7.00791872013529e-8
0.04713763763763764,9.419048303812877e-6,6.885524533049579e-13,165625.70912804818,7.310212572391506e-8
0.04813843843843844,9.96529167204685e-6,7.592885286107597e-13,161602.7314807509,7.619330709010783e-8
0.04913923923923924,1.0532008704617597e-5,8.35747283566642e-13,157741.45651170355,7.935307565784878e-8
0.05014004004004004,1.1119591730349205e-5,9.182756572476886e-13,154032.5403629789,8.258177813681749e-8
0.05114084084084084,1.1728435347617685e-5,1.0072352540593908e-12,150467.34392395173,8.587976351542778e-8
0.052141641641641645,1.235893645927261e-5,1.1030027355792422e-12,147037.86751353907,8.924738299400236e-8
0.05314244244244244,1.3011494306681424e-5,1.2059702187056435e-12,143736.69271089614,9.268498992359209e-8
0.054143243243243246,1.3686510502965653e-5,1.316545680198341e-12,140556.93043625267,9.619293974991408e-8
0.05514404404404404,1.438438906549684e-5,1.4351533676959878e-12,137492.17451053846,9.977158996195556e-8
0.056144844844844846,1.5105536447712705e-5,1.5622342172971864e-12,134536.46002956107,1.034213000448416e-7
0.05714564564564564,1.5850361570306694e-5,1.698246277791719e-12,131684.22597914937,1.0714243143658829e-7
0.05814644644644645,1.661927585184381e-5,1.843665141630137e-12,128930.28159459645,1.1093534748841616e-7
0.05914724724724725,1.741269323884764e-5,1.998984382720395e-12,126269.77603323612,1.1480041342832995e-7
0.06014804804804805,1.823103023540285e-5,2.1647160011413115e-12,123698.17098491572,1.1873799632769234e-7
0.06114884884884885,1.907470593231128e-5,2.34139087486328e-12,121211.21589300672,1.2274846507054768e-7
0.06214964964964965,1.9944142035838942e-5,2.529559218568022e-12,118804.925499692,1.2683219032548457e-7
0.06315045045045045,2.0839762896089192e-5,2.7297910496599577e-12,116475.5594646609,1.309895445198291e-7
0.06415125125125125,2.176199553502905e-5,2.9426766615622472e-12,114219.60383685995,1.3522090181599327e-7
0.06515205205205205,2.271126967420356e-5,3.168827104392773e-12,112033.75418535699,1.395266380898142e-7
0.06615285285285286,2.3688017762160125e-5,3.408874673115069e-12,109914.90021826599,1.439071309107382e-7
