Se,Diff,Kunsat,H,DθDh
0.0001,1.9991484229108186e-11,2.0797793021662713e-22,8.119114202515758e6,1.0403326127922267e-11
0.0011008008008008008,2.8807075028876368e-9,1.0343412266556792e-18,2.1852241520040785e6,3.59058052793923e-10
0.0021016016016016017,1.1512438898883053e-8,1.1093953392398758e-17,1.4684730953842679e6,9.63649274479546e-10
0.0031024024024024024,2.683883976280736e-8,4.726960118183637e-17,1.1424733728068008e6,1.7612386228163813e-9
0.004103203203203203,4.958652638747826e-8,1.352318627572094e-16,948311.4442893376,2.727189674478964e-9
0.005104004004004004,8.038873933201226e-8,3.092679220240881e-16,816836.1916424071,3.847154770605191e-9
0.0061048048048048045,1.198215295955227e-7,6.124656873488349e-16,720764.0240270875,5.111482797927164e-9
0.007105605605605606,1.684217060687296e-7,1.0969547759334886e-15,646911.0758837478,6.513143712520303e-9
0.008106406406406407,2.266972877172805e-7,1.8241760584642254e-15,588041.6010108002,8.046748493697015e-9
0.009107207207207207,2.951342149561964e-7,2.8651678123103365e-15,539818.0596808809,9.708016445113226e-9
0.010108008008008007,3.7420095617115315e-7,4.300862610757444e-15,499465.52683673654,1.149345703112074e-8
0.01110880880880881,4.6435182754170553e-7,6.22239177997912e-15,465117.62674467085,1.3400166449049366e-8
0.01210960960960961,5.660294766576354e-7,8.731395605357191e-15,435468.12179280893,1.542569064939069e-8
0.01311041041041041,6.796667964052176e-7,1.1940338199689768e-14,409572.69652167463,1.7567929260106056e-8
0.014111211211211212,8.056884357826275e-7,1.59728263662636e-14,386730.05105447775,1.982506593972391e-8
0.015112012012012012,9.4451201664083e-7,2.0963932043149576e-14,366407.3860573577,2.2195516492959074e-8
0.016112812812812814,1.0965491302998009e-6,2.706051807346783e-14,348191.96297880815,2.4677889321812128e-8
0.017113613613613615,1.262206165778665e-6,3.44215671483219e-14,331758.6162430998,2.7270954683609046e-8
0.018114414414414415,1.4418850067966963e-6,4.321851383627744e-14,316847.3694226526,2.9973620387586976e-8
0.019115215215215215,1.6359836248372186e-6,5.363557965834347e-14,303247.64665286744,3.278491229622195e-8
0.020116016016016015,1.8448965887175892e-6,6.587011119814863e-14,290786.90367592755,3.570395847711756e-8
0.021116816816816816,2.0690155062436487e-6,8.013292125813378e-14,279322.29005301895,3.872997617287904e-8
0.022117617617617616,2.308729410002871e-6,9.664863308729447e-14,268734.43356507877,4.186226097720749e-8
0.02311841841841842,2.564425096751016e-6,1.1565602771620856e-13,258922.73805897217,4.5100177760207657e-8
0.02411921921921922,2.836487427899287e-6,1.3740839444224549e-13,249801.77868118702,4.844315299645472e-8
0.02512002002002002,3.125299597129147e-6,1.62173884512828e-13,241298.5048673194,5.189066822963074e-8
0.02612082082082082,3.4312433700217834e-6,1.902358680580044e-13,233350.04608112667,5.5442254466723144e-8
0.02712162162162162,3.754699299701406e-6,2.2189329432595299e-13,225901.97297933156,5.909748733902583e-8
0.02812242242242242,4.096046921793126e-6,2.5746105527658113e-13,218906.90665189113,6.285598290067254e-8
0.029123223223223225,4.455664931439329e-6,2.972703525893482e-13,212323.39671195252,6.671739396106698e-8
0.030124024024024025,4.833931344673362e-6,3.4166906814205347e-13,206115.0090752422,7.068140686742433e-8
0.031124824824824825,5.231223646087839e-6,3.910221380176176e-13,200249.5787698132,7.474773866914347e-8
0.032125625625625626,5.647918924440993e-6,4.4571193009600477e-13,194698.5937224726,7.891613460795553e-8
0.03312642642642643,6.084393997602503e-6,5.061386252883325e-13,189436.68331067468,8.318636588751018e-8
0.034127227227227226,6.541025528041461e-6,5.72720602470328e-13,184441.19132795045,8.755822768388036e-8
0.03512802802802803,7.018190129891133e-6,6.4589482717173e-13,179691.81743092393,9.203153736471218e-8
0.03612882882882883,7.516264468487958e-6,7.261172440783942e-13,175170.31450013534,9.660613288990172e-8
0.03712962962962963,8.035625353164e-6,8.138631734034164e-13,170860.2319292766,1.0128187137083992e-7
0.03813043043043043,8.576649823973906e-6,9.096277111834757e-13,166746.69685538157,1.0605862776871642e-7
0.03913123123123123,9.139715232952444e-6,1.013926133556297e-12,162816.22689987987,1.1093629371522156e-7
0.040132032032032035,9.725199320427614e-6,1.1272943050749693e-12,159056.5692129212,1.1591477644135344e-7
0.04113283283283283,1.033348028685299e-5,1.2502890911147789e-12,155456.56157939843,1.2099399780202688e-7
0.042133633633633635,1.0964936860568712e-5,1.3834887744278213e-12,152006.01211328065,1.261738933858361e-7
0.04313443443443443,1.1619948361855421e-5,1.527493475900675e-12,148695.59468134647,1.3145441170073941e-7
0.044135235235235236,1.2298894763607605e-5,1.6829255795704886e-12,145516.75769175147,1.3683551342761794e-7
0.04513603603603603,1.3002156748913469e-5,1.8504301619542917e-12,142461.64428267253,1.4231717073468782e-7
0.046136836836836836,1.3730115765803652e-5,2.03067542574667e-12,139523.02227131507,1.4789936664658636e-7
0.04713763763763764,1.4483154079401336e-5,2.2243531379409536e-12,136694.22248906182,1.5358209446273445e-7
0.04813843843843844,1.5261654821683366e-5,2.4321790724286583e-12,133969.08434647458,1.593653572201804e-7
0.04913923923923924,1.6066002039042327e-5,2.654893457132301e-12,131341.9076514798,1.6524916719670453e-7
0.05014004004004004,1.6896580737822078e-5,2.893261425726868e-12,128807.40985278119,1.7123354545043897e-7
0.05114084084084084,1.7753776927980037e-5,3.1480734740048027e-12,126360.6880041507,1.773185213926747e-7
0.052141641641641645,1.863797766501941e-5,3.420145920939756e-12,123997.1848484003,1.8350413239086762e-7
0.05314244244244244,1.954957109031955e-5,3.710321374505059e-12,121712.65850620372,1.897904233992282e-7
0.054143243243243246,2.048894646997902e-5,4.019469202301328e-12,119503.15532757841,1.961774466144839e-7
0.05514404404404404,2.1456494232283018e-5,4.348486007050091e-12,117364.98552505879,2.0266526115470648e-7
0.056144844844844846,2.245260600388883e-5,4.698296107008621e-12,115294.70125942556,2.0925393275929168e-7
0.05714564564564564,2.347767464482118e-5,5.0698520213620534e-12,113289.07689285591,2.159435335083488e-7
0.05814644644644645,2.4532094282359133e-5,5.4641349606493555e-12,111345.0911618083,2.227341415599637e-7
0.05914724724724725,2.5616260343890807e-5,5.882155322279545e-12,109459.91105395669,2.296258409039153e-7
0.06014804804804805,2.6730569588805588e-5,6.324953191195132e-12,107630.87720088114,2.3661872113057924e-7
0.06114884884884885,2.7875420139487192e-5,6.793598845739425e-12,105855.49062175401,2.4371287721385365e-7
0.06214964964964965,2.9051211511469065e-5,7.289193268785795e-12,104131.40067351487,2.5090840930706486e-7
0.06315045045045045,3.0258344642804012e-5,7.812868664185782e-12,102456.39408051736,2.5820542255089376e-7
0.06415125125125125,3.1497221922703386e-5,8.36578897859481e-12,100828.38493176625,2.656040268924384e-7
0.06515205205205205,3.276824721948743e-5,8.949150428733192e-12,99245.40554697928,2.731043369146425e-7
0.06615285285285286,3.4071825907896665e-5,9.564182034141785e-12,97705.59812413433,2.8070647167533046e-7
0.06715365365365365,3.5408364895799256e-5,1.0212146155490713e-11,96207.2070910915,2.8841055455521053e-7
0.06815445445445445,3.677827265033724e-5,1.0894339038501094e-11,94748.57209257559,2.9621671311420866e-7
0.06915525525525526,3.818195922354361e-5,1.161209136353958e-11,93328.12155139036,3.0412507895559684e-7
0.07015605605605606,3.961983627746467e-5,1.2366768800945622e-11,91944.36674940899,3.1213578759737846e-7
0.07115685685685685,4.109231710881911e-5,1.3159772572152634e-11,90595.89637973058,3.2024897835046456e-7
0.07215765765765766,4.2599816673219525e-5,1.3992540016663225e-11,89281.37152654726,3.2846479420320293e-7
0.07315845845845846,4.414275160898856e-5,1.4866545164942146e-11,87999.52103380744,3.3678338171186746e-7
0.07415925925925926,4.572154026058903e-5,1.5783299317285794e-11,86749.13722778205,3.452048908967018e-7
0.07516006006006005,4.7336602701696604e-5,1.674435162873381e-11,85529.0719621798,3.537294751432103e-7
0.07616086086086087,4.898836075793481e-5,1.775128970008391e-11,84338.23295761878,3.623572911083511e-7
0.07716166166166166,5.0677238029292345e-5,1.8805740175073656e-11,83175.58041004938,3.710884986313501e-7
0.07816246246246246,5.240365991224576e-5,1.9909369343793772e-11,82040.1238452156,3.799232606488488e-7
0.07916326326326327,5.41680536216042e-5,2.1063883752397377e-11,80930.91919845264,3.88861743114143e-7
