Se,Diff,Kunsat,H,DθDh
0.155224124,0.000335079,4.65E-10,36676.08758,1.39E-06
0.156224925,0.000341225,4.80E-10,36370.78066,1.41E-06
0.157225726,0.00034745,4.94E-10,36069.28505,1.42E-06
0.158226527,0.000353754,5.10E-10,35771.53233,1.44E-06
0.159227327,0.000360138,5.25E-10,35477.45568,1.46E-06
0.160228128,0.000366602,5.41E-10,35186.98989,1.48E-06
0.161228929,0.000373147,5.58E-10,34900.07125,1.50E-06
0.16222973,0.000379774,5.75E-10,34616.63756,1.51E-06
0.163230531,0.000386483,5.92E-10,34336.62807,1.53E-06
0.164231331,0.000393275,6.10E-10,34059.9834,1.55E-06
0.165232132,0.000400151,6.28E-10,33786.64556,1.57E-06
0.166232933,0.000407111,6.46E-10,33516.55787,1.59E-06
0.167233734,0.000414156,6.66E-10,33249.66494,1.61E-06
0.168234535,0.000421287,6.85E-10,32985.91263,1.63E-06
0.169235335,0.000428504,7.05E-10,32725.24801,1.65E-06
0.170236136,0.000435808,7.25E-10,32467.61933,1.66E-06
0.171236937,0.0004432,7.46E-10,32212.97599,1.68E-06
0.172237738,0.00045068,7.68E-10,31961.26849,1.70E-06
0.173238539,0.00045825,7.90E-10,31712.44844,1.72E-06
0.174239339,0.000465909,8.12E-10,31466.46849,1.74E-06
0.17524014,0.000473658,8.35E-10,31223.28232,1.76E-06
0.176240941,0.000481499,8.59E-10,30982.8446,1.78E-06
0.177241742,0.000489431,8.83E-10,30745.11099,1.80E-06
0.178242543,0.000497456,9.07E-10,30510.03807,1.82E-06
0.179243343,0.000505574,9.32E-10,30277.58336,1.84E-06
0.180244144,0.000513786,9.58E-10,30047.70528,1.86E-06
0.181244945,0.000522093,9.85E-10,29820.3631,1.89E-06
0.182245746,0.000530496,1.01E-09,29595.51696,1.91E-06
0.183246547,0.000538994,1.04E-09,29373.12783,1.93E-06
0.184247347,0.000547589,1.07E-09,29153.15746,1.95E-06
0.185248148,0.000556282,1.10E-09,28935.56842,1.97E-06
0.186248949,0.000565073,1.13E-09,28720.32402,1.99E-06
0.18724975,0.000573963,1.16E-09,28507.38832,2.01E-06
0.188250551,0.000582953,1.19E-09,28296.72611,2.03E-06
0.189251351,0.000592044,1.22E-09,28088.3029,2.06E-06
0.190252152,0.000601236,1.25E-09,27882.08488,2.08E-06
0.191252953,0.00061053,1.28E-09,27678.03891,2.10E-06
0.192253754,0.000619926,1.32E-09,27476.13251,2.12E-06
0.193254555,0.000629427,1.35E-09,27276.33385,2.15E-06
0.194255355,0.000639031,1.39E-09,27078.61171,2.17E-06
0.195256156,0.000648741,1.42E-09,26882.93549,2.19E-06
0.196256957,0.000658557,1.46E-09,26689.27517,2.21E-06
0.197257758,0.000668479,1.49E-09,26497.60134,2.24E-06
0.198258559,0.000678509,1.53E-09,26307.88513,2.26E-06
0.199259359,0.000688648,1.57E-09,26120.09823,2.28E-06
0.20026016,0.000698895,1.61E-09,25934.21287,2.31E-06
0.201260961,0.000709252,1.65E-09,25750.20181,2.33E-06
0.202261762,0.00071972,1.69E-09,25568.03833,2.35E-06
0.203262563,0.000730299,1.74E-09,25387.69619,2.38E-06
0.204263363,0.000740991,1.78E-09,25209.14966,2.40E-06
0.205264164,0.000751796,1.82E-09,25032.37349,2.42E-06
0.206264965,0.000762715,1.87E-09,24857.34288,2.45E-06
0.207265766,0.000773748,1.91E-09,24684.03351,2.47E-06
0.208266567,0.000784897,1.96E-09,24512.42149,2.50E-06
0.209267367,0.000796163,2.01E-09,24342.48337,2.52E-06
0.210268168,0.000807546,2.06E-09,24174.19614,2.55E-06
0.211268969,0.000819047,2.11E-09,24007.53719,2.57E-06
0.21226977,0.000830667,2.16E-09,23842.48431,2.60E-06
0.213270571,0.000842407,2.21E-09,23679.01572,2.62E-06
0.214271371,0.000854267,2.26E-09,23517.11001,2.65E-06
0.215272172,0.000866249,2.31E-09,23356.74614,2.67E-06
0.216272973,0.000878354,2.37E-09,23197.90346,2.70E-06
0.217273774,0.000890582,2.42E-09,23040.56167,2.72E-06
0.218274575,0.000902934,2.48E-09,22884.70085,2.75E-06
0.219275375,0.000915411,2.54E-09,22730.3014,2.77E-06
0.220276176,0.000928014,2.60E-09,22577.34409,2.80E-06
0.221276977,0.000940744,2.66E-09,22425.80998,2.83E-06
0.222277778,0.000953602,2.72E-09,22275.6805,2.85E-06
0.223278579,0.000966588,2.78E-09,22126.93739,2.88E-06
0.224279379,0.000979704,2.85E-09,21979.56267,2.91E-06
0.22528018,0.000992951,2.91E-09,21833.53872,2.93E-06
0.226280981,0.001006329,2.98E-09,21688.84816,2.96E-06
0.227281782,0.001019839,3.05E-09,21545.47395,2.99E-06
0.228282583,0.001033483,3.12E-09,21403.39932,3.01E-06
0.229283383,0.001047261,3.19E-09,21262.60778,3.04E-06
0.230284184,0.001061174,3.26E-09,21123.0831,3.07E-06
0.231284985,0.001075223,3.33E-09,20984.80935,3.10E-06
0.232285786,0.001089409,3.40E-09,20847.77084,3.13E-06
0.233286587,0.001103734,3.48E-09,20711.95215,3.15E-06
0.234287387,0.001118197,3.56E-09,20577.33811,3.18E-06
0.235288188,0.0011328,3.64E-09,20443.91379,3.21E-06
0.236288989,0.001147545,3.72E-09,20311.66452,3.24E-06
0.23728979,0.001162431,3.80E-09,20180.57585,3.27E-06
0.238290591,0.00117746,3.88E-09,20050.63357,3.30E-06
0.239291391,0.001192633,3.96E-09,19921.8237,3.32E-06
0.240292192,0.001207951,4.05E-09,19794.13249,3.35E-06
0.241292993,0.001223415,4.14E-09,19667.54639,3.38E-06
0.242293794,0.001239026,4.23E-09,19542.05208,3.41E-06
0.243294595,0.001254784,4.32E-09,19417.63645,3.44E-06
0.244295395,0.001270692,4.41E-09,19294.2866,3.47E-06
0.245296196,0.00128675,4.51E-09,19171.98982,3.50E-06
0.246296997,0.001302959,4.60E-09,19050.73361,3.53E-06
0.247297798,0.00131932,4.70E-09,18930.50565,3.56E-06
0.248298599,0.001335834,4.80E-09,18811.29384,3.59E-06
0.249299399,0.001352502,4.90E-09,18693.08623,3.62E-06
0.2503002,0.001369325,5.00E-09,18575.87107,3.65E-06
0.251301001,0.001386305,5.11E-09,18459.63682,3.68E-06
0.252301802,0.001403442,5.21E-09,18344.37206,3.71E-06
0.253302603,0.001420737,5.32E-09,18230.06558,3.75E-06
0.254303403,0.001438192,5.43E-09,18116.70634,3.78E-06
0.255304204,0.001455808,5.54E-09,18004.28346,3.81E-06
0.256305005,0.001473585,5.66E-09,17892.78621,3.84E-06
0.257305806,0.001491526,5.77E-09,17782.20405,3.87E-06
0.258306607,0.00150963,5.89E-09,17672.52657,3.90E-06
0.259307407,0.001527899,6.01E-09,17563.74354,3.94E-06
0.260308208,0.001546334,6.13E-09,17455.84485,3.97E-06
0.261309009,0.001564937,6.26E-09,17348.82057,4.00E-06
0.26230981,0.001583708,6.39E-09,17242.6609,4.03E-06
0.263310611,0.001602649,6.51E-09,17137.35618,4.07E-06
0.264311411,0.00162176,6.65E-09,17032.89692,4.10E-06
0.265312212,0.001641044,6.78E-09,16929.27372,4.13E-06
0.266313013,0.0016605,6.91E-09,16826.47737,4.16E-06
0.267313814,0.001680131,7.05E-09,16724.49875,4.20E-06
0.268314615,0.001699937,7.19E-09,16623.32888,4.23E-06
0.269315415,0.001719919,7.33E-09,16522.95894,4.26E-06
0.270316216,0.001740079,7.48E-09,16423.3802,4.30E-06
0.271317017,0.001760419,7.63E-09,16324.58406,4.33E-06
0.272317818,0.001780938,7.78E-09,16226.56207,4.37E-06
0.273318619,0.001801639,7.93E-09,16129.30586,4.40E-06
0.274319419,0.001822523,8.08E-09,16032.8072,4.44E-06
0.27532022,0.00184359,8.24E-09,15937.05799,4.47E-06
0.276321021,0.001864842,8.40E-09,15842.0502,4.50E-06
0.277321822,0.001886281,8.56E-09,15747.77596,4.54E-06
0.278322623,0.001907907,8.73E-09,15654.22748,4.58E-06
0.279323423,0.001929723,8.90E-09,15561.39709,4.61E-06
0.280324224,0.001951728,9.07E-09,15469.27722,4.65E-06
0.281325025,0.001973924,9.24E-09,15377.8604,4.68E-06
0.282325826,0.001996314,9.42E-09,15287.13928,4.72E-06
0.283326627,0.002018897,9.60E-09,15197.10659,4.75E-06
0.284327427,0.002041675,9.78E-09,15107.75517,4.79E-06
0.285328228,0.00206465,9.96E-09,15019.07796,4.83E-06
0.286329029,0.002087823,1.02E-08,14931.06798,4.86E-06
0.28732983,0.002111194,1.03E-08,14843.71838,4.90E-06
0.288330631,0.002134767,1.05E-08,14757.02235,4.94E-06
0.289331431,0.002158541,1.07E-08,14670.97322,4.97E-06
0.290332232,0.002182518,1.09E-08,14585.56438,5.01E-06
0.291333033,0.0022067,1.11E-08,14500.78932,5.05E-06
0.292333834,0.002231087,1.13E-08,14416.6416,5.09E-06
0.293334635,0.002255682,1.16E-08,14333.1149,5.12E-06
0.294335435,0.002280486,1.18E-08,14250.20294,5.16E-06
0.295336236,0.002305499,1.20E-08,14167.89955,5.20E-06
0.296337037,0.002330724,1.22E-08,14086.19864,5.24E-06
0.297337838,0.002356162,1.24E-08,14005.0942,5.28E-06
0.298338639,0.002381813,1.27E-08,13924.58028,5.31E-06
0.299339439,0.002407681,1.29E-08,13844.65102,5.35E-06
0.30034024,0.002433765,1.31E-08,13765.30064,5.39E-06
0.301341041,0.002460068,1.34E-08,13686.52344,5.43E-06
0.302341842,0.002486591,1.36E-08,13608.31377,5.47E-06
0.303342643,0.002513335,1.38E-08,13530.66607,5.51E-06
0.304343443,0.002540302,1.41E-08,13453.57485,5.55E-06
0.305344244,0.002567493,1.44E-08,13377.03468,5.59E-06
0.306345045,0.00259491,1.46E-08,13301.04022,5.63E-06
0.307345846,0.002622554,1.49E-08,13225.58617,5.67E-06
0.308346647,0.002650428,1.51E-08,13150.66731,5.71E-06
0.309347447,0.002678531,1.54E-08,13076.2785,5.75E-06
0.310348248,0.002706866,1.57E-08,13002.41464,5.79E-06
0.311349049,0.002735434,1.60E-08,12929.0707,5.83E-06
0.31234985,0.002764238,1.62E-08,12856.24173,5.87E-06
0.313350651,0.002793277,1.65E-08,12783.92283,5.92E-06
0.314351451,0.002822555,1.68E-08,12712.10914,5.96E-06
0.315352252,0.002852072,1.71E-08,12640.7959,6.00E-06
0.316353053,0.00288183,1.74E-08,12569.97838,6.04E-06
0.317353854,0.002911831,1.77E-08,12499.65191,6.08E-06
0.318354655,0.002942076,1.80E-08,12429.8119,6.13E-06
0.319355455,0.002972567,1.83E-08,12360.45378,6.17E-06
0.320356256,0.003003305,1.87E-08,12291.57307,6.21E-06
0.321357057,0.003034293,1.90E-08,12223.16533,6.25E-06
0.322357858,0.003065531,1.93E-08,12155.22616,6.30E-06
0.323358659,0.003097021,1.96E-08,12087.75124,6.34E-06
0.324359459,0.003128766,2.00E-08,12020.73628,6.38E-06
0.32536026,0.003160766,2.03E-08,11954.17705,6.43E-06
0.326361061,0.003193024,2.07E-08,11888.06937,6.47E-06
0.327361862,0.00322554,2.10E-08,11822.40912,6.52E-06
0.328362663,0.003258318,2.14E-08,11757.19221,6.56E-06
0.329363463,0.003291357,2.17E-08,11692.41461,6.60E-06
0.330364264,0.003324661,2.21E-08,11628.07233,6.65E-06
0.331365065,0.003358231,2.25E-08,11564.16145,6.69E-06
0.332365866,0.003392068,2.29E-08,11500.67806,6.74E-06
0.333366667,0.003426175,2.32E-08,11437.61832,6.78E-06
0.334367467,0.003460553,2.36E-08,11374.97843,6.83E-06
0.335368268,0.003495204,2.40E-08,11312.75463,6.87E-06
0.336369069,0.003530129,2.44E-08,11250.94322,6.92E-06
0.33736987,0.003565331,2.48E-08,11189.54052,6.97E-06
0.338370671,0.003600812,2.53E-08,11128.5429,7.01E-06
0.339371471,0.003636572,2.57E-08,11067.94678,7.06E-06
0.340372272,0.003672614,2.61E-08,11007.74861,7.11E-06
0.341373073,0.00370894,2.65E-08,10947.9449,7.15E-06
0.342373874,0.003745552,2.70E-08,10888.53217,7.20E-06
0.343374675,0.003782451,2.74E-08,10829.507,7.25E-06
0.344375475,0.003819639,2.79E-08,10770.86601,7.29E-06
0.345376276,0.003857119,2.83E-08,10712.60586,7.34E-06
0.346377077,0.003894892,2.88E-08,10654.72322,7.39E-06
0.347377878,0.00393296,2.93E-08,10597.21484,7.44E-06
0.348378679,0.003971324,2.97E-08,10540.07747,7.49E-06
0.349379479,0.004009988,3.02E-08,10483.30792,7.53E-06
0.35038028,0.004048953,3.07E-08,10426.90302,7.58E-06
0.351381081,0.00408822,3.12E-08,10370.85965,7.63E-06
0.352381882,0.004127792,3.17E-08,10315.17471,7.68E-06
0.353382683,0.004167671,3.22E-08,10259.84515,7.73E-06
0.354383483,0.004207858,3.27E-08,10204.86793,7.78E-06
0.355384284,0.004248357,3.33E-08,10150.24008,7.83E-06
0.356385085,0.004289168,3.38E-08,10095.95863,7.88E-06
0.357385886,0.004330294,3.43E-08,10042.02066,7.93E-06
0.358386687,0.004371737,3.49E-08,9988.423263,7.98E-06
0.359387487,0.004413499,3.54E-08,9935.163589,8.03E-06
0.360388288,0.004455582,3.60E-08,9882.238803,8.08E-06
0.361389089,0.004497988,3.66E-08,9829.646106,8.13E-06
0.36238989,0.004540719,3.72E-08,9777.382728,8.18E-06
0.363390691,0.004583777,3.77E-08,9725.445927,8.23E-06
0.364391491,0.004627165,3.83E-08,9673.832995,8.29E-06
0.365392292,0.004670885,3.89E-08,9622.54125,8.34E-06
0.366393093,0.004714938,3.96E-08,9571.568038,8.39E-06
0.367393894,0.004759327,4.02E-08,9520.910737,8.44E-06
0.368394695,0.004804055,4.08E-08,9470.566749,8.49E-06
0.369395495,0.004849122,4.14E-08,9420.533507,8.55E-06
0.370396296,0.004894532,4.21E-08,9370.808469,8.60E-06
0.371397097,0.004940287,4.28E-08,9321.38912,8.65E-06
0.372397898,0.004986389,4.34E-08,9272.272973,8.71E-06
0.373398699,0.005032841,4.41E-08,9223.457565,8.76E-06
0.374399499,0.005079644,4.48E-08,9174.940463,8.81E-06
0.3754003,0.0051268,4.55E-08,9126.719254,8.87E-06
0.376401101,0.005174313,4.62E-08,9078.791554,8.92E-06
0.377401902,0.005222184,4.69E-08,9031.155003,8.98E-06
0.378402703,0.005270416,4.76E-08,8983.807265,9.03E-06
0.379403504,0.005319011,4.83E-08,8936.746029,9.09E-06
0.380404304,0.005367972,4.91E-08,8889.969007,9.14E-06
0.381405105,0.005417301,4.98E-08,8843.473936,9.20E-06
0.382405906,0.005467,5.06E-08,8797.258575,9.25E-06
0.383406707,0.005517071,5.14E-08,8751.320706,9.31E-06
0.384407508,0.005567518,5.21E-08,8705.658135,9.36E-06
0.385408308,0.005618342,5.29E-08,8660.268689,9.42E-06
0.386409109,0.005669546,5.37E-08,8615.150218,9.48E-06
0.38740991,0.005721133,5.45E-08,8570.300595,9.53E-06
0.388410711,0.005773105,5.54E-08,8525.717711,9.59E-06
0.389411512,0.005825464,5.62E-08,8481.399482,9.65E-06
0.390412312,0.005878214,5.71E-08,8437.343843,9.71E-06
0.391413113,0.005931356,5.79E-08,8393.548752,9.76E-06
0.392413914,0.005984893,5.88E-08,8350.012184,9.82E-06
0.393414715,0.006038828,5.97E-08,8306.732138,9.88E-06
0.394415516,0.006093163,6.06E-08,8263.70663,9.94E-06
0.395416316,0.006147901,6.15E-08,8220.933699,1.00E-05
0.396417117,0.006203045,6.24E-08,8178.411399,1.01E-05
0.397417918,0.006258597,6.33E-08,8136.137808,1.01E-05
0.398418719,0.006314559,6.42E-08,8094.111021,1.02E-05
0.39941952,0.006370936,6.52E-08,8052.329151,1.02E-05
0.40042032,0.006427729,6.62E-08,8010.790331,1.03E-05
0.401421121,0.00648494,6.71E-08,7969.492712,1.04E-05
0.402421922,0.006542574,6.81E-08,7928.434463,1.04E-05
0.403422723,0.006600632,6.91E-08,7887.613771,1.05E-05
0.404423524,0.006659117,7.02E-08,7847.02884,1.05E-05
0.405424324,0.006718032,7.12E-08,7806.677893,1.06E-05
0.406425125,0.00677738,7.22E-08,7766.559169,1.07E-05
0.407425926,0.006837164,7.33E-08,7726.670925,1.07E-05
0.408426727,0.006897387,7.44E-08,7687.011434,1.08E-05
0.409427528,0.00695805,7.54E-08,7647.578986,1.08E-05
0.410428328,0.007019159,7.65E-08,7608.371888,1.09E-05
0.411429129,0.007080714,7.77E-08,7569.388463,1.10E-05
0.41242993,0.00714272,7.88E-08,7530.62705,1.10E-05
0.413430731,0.007205179,7.99E-08,7492.086004,1.11E-05
0.414431532,0.007268094,8.11E-08,7453.763695,1.12E-05
0.415432332,0.007331468,8.23E-08,7415.658509,1.12E-05
0.416433133,0.007395304,8.34E-08,7377.768848,1.13E-05
0.417433934,0.007459605,8.47E-08,7340.093129,1.13E-05
0.418434735,0.007524375,8.59E-08,7302.629783,1.14E-05
0.419435536,0.007589616,8.71E-08,7265.377257,1.15E-05
0.420436336,0.007655331,8.84E-08,7228.334011,1.15E-05
0.421437137,0.007721524,8.96E-08,7191.498521,1.16E-05
0.422437938,0.007788198,9.09E-08,7154.869277,1.17E-05
0.423438739,0.007855355,9.22E-08,7118.444783,1.17E-05
0.42443954,0.007922999,9.35E-08,7082.223557,1.18E-05
0.42544034,0.007991134,9.49E-08,7046.204131,1.19E-05
0.426441141,0.008059762,9.62E-08,7010.38505,1.19E-05
0.427441942,0.008128886,9.76E-08,6974.764873,1.20E-05
0.428442743,0.008198511,9.90E-08,6939.342172,1.21E-05
0.429443544,0.008268639,1.00E-07,6904.115533,1.21E-05
0.430444344,0.008339274,1.02E-07,6869.083555,1.22E-05
0.431445145,0.008410418,1.03E-07,6834.244847,1.23E-05
0.432445946,0.008482076,1.05E-07,6799.598036,1.23E-05
