Id, Se_Ini, θs, θr, Ks*360., N, 10.0 *Hvg, Km, σ, Hkg,Err_Ks_BestG_Kg,Err_Ks_BestG_Vg,Err_Ks_BestGi_Kg, Err_Ks_BestGi_Vg,Err_Ks_Qe_Kg,Err_Ks_Qe_Vg,Err_Qe,Err_Sorpt_BestG_Kg,Err_Sorpt_BestG_Vg,Err_Sorpt_BestGi_Kg,Err_Sorpt_BestGi_Vg,Err_Sorpt_Qe_Kg,Err_Sorpt_Qe_Vg, 10.0 *Hkg_Qe, 10.0 *Hvg_BestG, 10.0 *Hvg_BestGi, 10.0 *Hvg_Qe, Hkg_BestG, Kr_θini_Vg, Ks_BestG_Kg*360, Ks_BestG_Vg*360., Ks_BestGi_Kg*360, Ks_BestGi_Vg*360., Ks_Qe_Kg*360., Ks_Qe_Vg*360., N_BestG, N_BestGi, N_Qe,NSE_Hydro_Inf_BestG_Kg, NSE_Hydro_Inf_BestG_Vg, NSE_Hydro_Inf_BestG_Vg, NSE_Hydro_Inf_BestGi_Kg, NSE_Hydro_Inf_BestGi_Vg, NSE_Hydro_Inf_Qe_Kg, NSE_Hydro_Inf_Qe_Vg, NSE_Inf_BestG_Vg, NSE_Inf_BestGi_Kg, NSE_Inf_BestGi_Kg, NSE_Inf_BestGi_Vg, NSE_Inf_Qe_Kg, NSE_Inf_Qe_Vg,NSE_BestGi_Kg, NSE_BestGi_Vg,NSE_BestG_Kg, NSE_BestG_Vg, NSE_Qe_Kg, NSE_Qe_Vg, Sorpt_BestG_Vg, Sorpt_BestGi_Kg, Sorpt_BestGi_Vg, Sorpt_Hydro_Kg, Sorpt_Hydro_Vg, Sorpt_Qe_Kg, Time_TransStead_BestG_Vg/60., Time_TransStead_Hydro_Kg/60., Time_TransStead_Hydro_Vg/60.,Hkg_BestGi,NSE_Hydro_Inf_BestGi_Vg,NSE_Inf_BestG_Kg,Sorpt_BestG_Kg, σ_BestG, σ_BestGi, σ_Qe
2.0,0.0,0.352,0.0,1.0368000000000002,1.56,2780.0,1.0,1.603598489,10017.29235,0.931148684194,0.9402534042887319,0.9401385769927757,0.9402183667278186,0.8972979714545364,0.7476841602936553,0.052805960601526744,0.9958307371047306,0.9790953153976357,0.9947142882178319,0.9790992235941894,0.9902446507981273,0.9954521915959026,24895.749040562187,1915.4994873391959,1759.3334198654297,1635.6215933539545,44965.44724212623,0.0,0.9654149557723393,0.9748547295665573,0.9747356766261098,0.9748184026234022,0.9303185368040634,0.7751989373924618,1.8811002309576499,1.989455059339467,2.7402385564272436,0.9989836738262512,0.9948803412645092,0.9948803412645092,0.9989836738262512,0.9948803412645092,0.9955672020099956,0.9888594481174278,0.999517053058601,0.9995172372497058,0.9995172372497058,0.9995171040149389,0.9994113469312967,0.9996888116836662,0.1073145423630244,0.6550610828040293,0.39143798512239214,0.7604988918241982,0.7770279435860311,0.2518153032009374,0.35929029647752647,0.35929534423835696,0.3592917306352396,0.3612045674764401,0.36696151112888276,0.357680890787396,257.8952296534578,230.4160852182213,237.81944319052707,6178.733415966621,0.9948803412645092,0.9995318926053677,0.3596986106756587,2.073993363686024,2.1693680774097697,1.8844414908647606
3.0,0.0,0.42600000000000005,0.0,0.2502,1.37,6250.0,1.0,1.996444099,48412.25167,0.8807362748731469,0.4386175860146203,0.8804394828284493,0.4386148035491365,0.804739352548693,0.39596318544186004,0.05466628575701553,0.9474447186142735,0.9987025011273566,0.9474200746354665,0.9987022667986705,0.9380649762194953,0.9961483813649209,24905.51503013774,4503.219263237544,5542.489327108247,5888.0092145958315,27148.187866882006,0.0,0.2800397840267386,0.10974212002085801,0.28011404139632196,0.10974142384799396,0.299054213992317,0.09906998899755337,2.4306086340300905,2.0257588971961904,2.099260569293674,0.9889605478208856,0.9885178978909599,0.9885178978909599,0.9889605478208856,0.9885178978909599,0.9862226283525127,0.9857319736356651,0.9995359506129377,0.9983455126062809,0.9983455126062809,0.999535953385314,0.9980043973413739,0.9995625230100771,0.9483825098432381,0.41424278000062215,0.9483204600595736,0.14712403579867755,0.9331687701430775,0.3870897250906813,0.23837627954528726,0.2253624088611365,0.23837633533130537,0.23786957327017577,0.23806738737855043,0.22313711559302893,8957.38828346127,1715.9296561950734,1718.7848026409326,2715.577838076276,0.9885178978909599,0.9983463181150745,0.225368270913859,1.8846454975194398,1.8848366330392308,1.884443972583631
4.0,0.0,0.13999999999999996,0.0,3.3696,1.53,1960.78,1.0,1.653746361,7705.191115,0.8981437529026836,0.8982037279908713,0.5807738862230563,0.5809355922363197,0.9448600814950321,0.9448601924564279,0.05332770822112748,0.8850456306728917,0.8722027912127964,0.9338714705780812,0.9206511529157337,0.8596053246785882,0.8470901513202811,1.5624804968998246e6,1409.4355274511315,526.4880304465848,1282.3963218964004,1.1271605125132035e6,0.0,3.0263851897808824,3.02658728183804,4.78222431298279,4.781679428400497,3.18380053060566,3.1838009045011795,1.6290234792678926,2.526531539362613,1.619114521516935,0.8892353149682133,0.8682266977206259,0.8682266977206259,0.8784433423980998,0.8878355655949686,0.8908512491244376,0.8701631484759688,0.9531102661858168,0.9979925629631096,0.9979925629631096,0.9979790965134417,0.9998170589442977,0.9998170585586924,-7.938004263449253,-0.12633842176936283,-5.2536945343551125,0.9366894577816993,-6.124830920482931,0.9292774986746135,0.297425200162864,0.31381808572454833,0.3139463163783054,0.3360399108565657,0.34100464153444726,0.288861696676822,8.183633538317912,18.88084063649953,19.44286164153324,301175.40067557176,0.8878355655949686,0.953091082041577,0.2974106548353115,3.014784216388644,3.284588053948782,3.1053554186552863
5.0,0.0,0.37,0.0,1.6272,1.18,3846.15,1.0,2.744735173,261511.1618,0.8329944892524286,0.8329838017352387,0.5233361929608896,0.9517262179885155,0.6954370765302877,0.6954367050048758,0.057517445121208405,0.6765013255922587,0.7779690026494459,0.8658748083762364,0.8308310921656821,0.7577285168349639,0.8713896081674648,3.631770654766688e6,333.8446684812766,296.0438831805682,487.0834550437189,9.21130936527999e6,0.0,1.3554486329115516,1.3554312421835804,0.8515726531859595,1.7057510980890873,1.131615210930084,1.1316146063839336,2.452005695869242,2.511127345247509,2.5331934382590986,0.05147780157856885,0.5885575760055739,0.5885575760055739,0.7624657351921604,0.9605468055154945,0.100470551709546,0.6069063706257705,0.9736856851204758,0.9977055128766567,0.9977055128766567,0.9973624643832772,0.99807046992923,0.9980704725166302,0.8963891654725298,NaN,-0.3226117795388213,NaN,0.29249370127677726,NaN,0.21345821103741125,0.273214886691609,0.22796244838029647,0.31553624617393045,0.2743788124082829,0.23909081182104439,33.907175210088035,71.38598262572204,53.977849342247374,73946.85079450914,0.9605468055154945,0.9736899182322403,0.2134606888090692,3.583238078499254,2.8971359994508044,3.335168629076416
8.0,0.0,0.33,0.0,30.060000000000002,1.46,520.8299999999999,1.0,1.785777829,2608.859344,0.7059789630364612,0.7059717804094416,0.9634068201869014,0.9634078444684827,0.3889925457622616,0.13408857166189492,0.053843197208947806,0.687266160651776,0.7016167633510526,0.5792122622805778,0.5947307729585952,0.3318906715067762,0.09558012661963355,25220.687833548247,510.71956971591675,570.1428449024626,5246.415881721731,3.7244173245657585e6,0.0,21.221727628876025,21.221511719107816,28.960009014818258,28.96003980472259,11.693115925613586,4.03070246415656,2.379722057691001,1.9229419638642664,2.6544623470118274,0.9493580173857321,0.9464457490398013,0.9464457490398013,0.9996647185334712,0.9996962905401614,0.9493692324043249,0.9464548962597876,0.9766987024138306,0.9813925429889843,0.9813925429889843,0.9813903406101775,0.9713927910819157,0.9510032314841533,-10.721853350309193,0.6716919286399592,-9.636782636061065,0.4029663313596708,0.14317400571462968,0.5675165473796324,0.9725247332237992,1.0525643758178285,1.0525852780287932,0.7408315456799708,0.7490274872416173,1.2357880121908131,2.50791364289407,1.153074280815047,1.178728711596133,536537.6511535775,0.9996962905401614,0.9766996020564376,0.9725146392707472,3.342083989210224,3.4398919251632813,1.8844452577361874
11.0,0.0,0.32999999999999996,0.0,4.32,2.21,3030.2999999999997,1.0,0.98489779,4858.3521359999995,0.19554127976650726,0.22025017055099894,0.2202048971570233,0.22012970818303101,0.263938542583961,0.6236219421817593,0.041673652497154476,0.9769306102384667,0.9670452442494545,0.9785598398545245,0.9670364999118786,0.9682618933165864,0.9859414598963376,24774.255726850355,1402.9463780021952,2437.5161708094815,2798.8608492674125,56972.09112246546,0.0,7.795261671408689,7.688519263219685,7.68871484428166,7.689039660649306,7.499785496037289,5.9459532097748005,2.5045003938729233,1.6840632066093062,1.8267064460667701,0.9955777331963896,0.9982025632730094,0.9982025632730094,0.9955777331963896,0.9982025632730094,0.9967405257612209,0.9989078113283305,0.9995594382659996,0.9995593883356011,0.9995593883356011,0.9995592913375403,0.9992717111921184,0.999779380272625,-1.6671942035771368,0.6588743364858372,-3.5723526971741637,0.59482181618381,-1.171477901059061,0.8613810719885435,0.9938283292138095,0.993825182103033,0.9938193426948696,1.0155998045564365,1.0276957930599637,0.9833665896117704,31.715166243101034,104.92380401764646,107.43801300792923,3029.231991277832,0.9982025632730094,0.9995331242129579,0.9921705368233871,2.1413820091272755,1.9475529589902303,1.882836107119268
